ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
23.0 0.0 139.8 683.4 284.11792 73.89794 0.0124 0.00523 -16.7876633973 0.01033 0.00495904224624 -0.00686 0.00844469656056 16.23791 0.06357
23.0 4.0 132.1 679.4 284.11748 73.89786 0.01654 0.00538 -20.4545932862 0.0125 0.0034 -0.01083 0.00723 16.24733 0.0686
23.0 6.0 138.5 681.4 284.1176 73.89788 0.02688 0.00976 -34.1196367 0.00996 0.00442 -0.02497 0.01036 16.16093 0.07623
23.0 8.0 136.2 683.4 284.11756 73.89786 0.03326 0.01464 -42.5879529121 0.0028 0.00546 -0.03314 0.01469 16.07972 0.05425
23.0 9.0 138.5 688.6 284.11698 73.89805 0.02378 0.00646 -31.885101299 0.01051 0.00322 -0.02133 0.00702 16.24907 0.06118
23.0 10.0 133.1 683.7 284.11711 73.89804 0.01764 0.0076 -32.475247828 0.00747 0.00386 -0.01598 0.00819 16.20047 0.08186
23.0 11.0 137.5 680.4 284.11798 73.89788 0.01641 0.00646 -5.32277791677 0.01613 0.00603 -0.00303 0.01395 16.00673 0.07911
23.0 14.0 135.0 684.6 284.11725 73.8979 0.06264 0.01938 42.719733205 0.00498 0.00834 0.06244 0.01943 15.96874 0.05358
23.0 16.0 134.1 681.2 284.11792 73.89792 0.02376 0.00762 -41.9405106036 0.00253 0.00358 -0.02362 0.00765 16.26062 0.07138
23.0 21.0 134.3 686.8 284.11704 73.89806 0.03204 0.00687 -37.8266736345 0.00794 0.00332 -0.03104 0.00704 16.21698 0.08619
23.0 23.0 137.0 686.3 284.11745 73.89806 0.03036 0.0075 -38.2220145132 0.00712 0.00357 -0.02951 0.00767 16.20687 0.06723
23.0 25.0 133.1 678.7 284.11788 73.89792 0.02363 0.00682 -21.3083004009 0.01739 0.0042 -0.016 0.00898 16.18216 0.09227
