ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
42.0 0.0 844.9 847.8 283.81614 73.878 0.0145 0.003 5.46601736555 0.00124 0.00437922367549 -0.01445 0.0045343136195 15.86867 0.05052
42.0 2.0 848.6 850.5 283.81594 73.87805 0.01331 0.00251 0.0904 0.00648 0.00236 -0.01163 0.00256 15.86621 0.05556
42.0 3.0 847.2 846.8 283.81644 73.87798 0.00927 0.00308 0.1561 0.00324 0.00286 -0.00869 0.00311 15.89402 0.05272
42.0 4.0 850.9 854.5 283.81591 73.87807 0.01483 0.00279 0.0915 0.00898 0.0026 -0.01179 0.0029 15.87141 0.04513
42.0 5.0 851.1 851.0 283.81624 73.87817 0.01254 0.00334 0.1283 0.00564 0.00317 -0.01119 0.00338 15.79264 0.04791
42.0 6.0 847.7 846.8 283.81626 73.87803 0.01248 0.00344 0.125 -0.00047 0.00312 -0.01247 0.00344 15.84926 0.05459
42.0 7.0 846.4 848.0 283.81622 73.87804 0.01652 0.00334 0.0922 0.0038 0.00303 -0.01608 0.00335 15.83777 0.06113
42.0 10.0 849.1 844.2 283.81596 73.87808 0.00847 0.00326 0.1791 -0.00199 0.00302 -0.00824 0.00327 15.88506 0.0497
42.0 11.0 846.2 846.8 283.81598 73.87808 0.01229 0.00359 0.1349 0.00101 0.00331 -0.01225 0.0036 15.79959 0.07313
42.0 14.0 845.9 847.2 283.81548 73.878 0.01749 0.00396 0.0993 0.00364 0.00345 -0.01711 0.00398 15.79631 0.05478
42.0 15.0 846.7 854.8 283.81588 73.87811 0.01468 0.00293 0.0898 0.00097 0.00264 -0.01464 0.00293 15.85838 0.06419
42.0 24.0 843.2 846.2 283.81605 73.878 0.02939 0.0087 0.0855 0.00653 0.00474 -0.02866 0.00886 15.77853 0.23669
42.0 28.0 848.6 846.0 283.81621 73.87807 0.08847 0.01208 0.0599 -0.02011 0.01051 -0.08615 0.01215 nan nan
