ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
39.0 0.0 528.9 1586.9 283.94911 73.79062 0.01543 0.00223 3.77006229196 0.00843 0.00388032215157 -0.01293 0.00414450238268 15.43205 0.03695
39.0 1.0 538.9 1589.7 283.94916 73.79064 0.01032 0.00203 0.1066 0.00842 0.00184 -0.00597 0.00236 15.42572 0.03461
39.0 2.0 535.4 1590.7 283.94901 73.79063 0.00895 0.00196 0.0963 0.00404 0.00164 -0.00799 0.00204 15.42284 0.04019
39.0 5.0 538.4 1591.7 283.94953 73.79049 0.01138 0.00224 0.0965 0.00776 0.0019 -0.00832 0.00249 15.36825 0.03584
39.0 6.0 531.6 1586.2 283.94927 73.79063 0.01365 0.00239 0.0884 0.00982 0.0021 -0.00948 0.00267 15.4084 0.03947
39.0 7.0 534.4 1589.7 283.94905 73.79058 0.00935 0.00251 0.117 0.00448 0.00204 -0.0082 0.00263 15.40174 0.04472
39.0 9.0 536.6 1592.4 283.94959 73.79047 0.01595 0.00208 0.0682 0.01226 0.00185 -0.0102 0.00237 15.32459 0.04459
39.0 10.0 533.9 1583.4 283.94902 73.79061 0.01885 0.00267 0.06 0.0074 0.00216 -0.01734 0.00275 15.41929 0.03578
39.0 11.0 530.1 1586.2 283.94921 73.79062 0.01463 0.00274 0.0731 0.00159 0.00213 -0.01455 0.00275 15.31329 0.05966
39.0 12.0 535.9 1591.4 283.94901 73.79059 0.00705 0.0021 0.1341 0.00382 0.00173 -0.00593 0.00224 15.46643 0.03475
39.0 14.0 530.4 1586.9 283.949 73.7906 0.01349 0.00279 0.0871 0.00615 0.00217 -0.01201 0.00293 15.36684 0.04043
39.0 15.0 530.9 1594.7 283.94954 73.79047 0.00725 0.00205 0.139 0.00493 0.00179 -0.00532 0.00225 15.41035 0.04587
39.0 16.0 534.1 1587.9 283.94919 73.7906 0.01484 0.00361 0.1089 0.0083 0.00287 -0.0123 0.0039 15.31423 0.04614
39.0 17.0 535.4 1588.7 283.94912 73.79061 0.01347 0.00263 0.0995 0.00989 0.0023 -0.00915 0.00297 15.37787 0.04203
39.0 18.0 535.9 1600.7 283.94956 73.79049 0.0066 0.0021 0.1797 0.00559 0.0019 -0.00351 0.00254 15.31782 0.04635
39.0 19.0 536.4 1590.4 283.94903 73.79063 0.00835 0.00307 0.1884 0.00616 0.00262 -0.00564 0.00352 15.37402 0.03326
39.0 20.0 537.9 1588.7 283.94902 73.7906 0.01363 0.00257 0.0791 0.00561 0.00204 -0.01242 0.00267 15.39341 0.04723
39.0 21.0 535.1 1590.7 283.94921 73.79066 0.01214 0.00459 0.1753 0.00735 0.00374 -0.00966 0.00502 15.29888 0.03165
39.0 22.0 536.4 1589.4 283.94908 73.79062 0.01517 0.00306 0.1063 0.01155 0.00259 -0.00984 0.00362 15.36575 0.03153
39.0 23.0 528.9 1589.7 283.94921 73.7906 0.026 0.00288 0.0575 0.01942 0.00244 -0.01728 0.00336 15.33825 0.05199
39.0 25.0 532.6 1581.9 283.94931 73.79065 0.03192 0.00517 0.0895 0.02734 0.00483 -0.01648 0.006 15.60017 0.73241
