ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
12.0 0.0 1309.9 856.4 283.62121 73.87684 0.01566 0.00432 -32.9336140641 0.0064 0.00604648658313 -0.01429 0.00538041819936 16.26016 0.06473
12.0 4.0 1302.3 855.6 283.62106 73.87684 0.01247 0.00428 -21.3713257584 0.00916 0.00455 -0.00846 0.00394 16.26626 0.06967
12.0 5.0 1303.3 854.9 283.6205 73.8769 0.01424 0.00541 -43.6479248331 0.00067 0.00602 -0.01423 0.0054 16.16513 0.07363
12.0 6.0 1308.6 857.4 283.62061 73.87688 0.0149 0.00519 -40.1929893284 0.00249 0.0059 -0.01469 0.00517 16.16768 0.07662
12.0 7.0 1307.9 853.4 283.62103 73.87681 0.01239 0.00468 -48.9363252821 -0.0017 0.00514 -0.01228 0.00467 16.21002 0.0889
12.0 8.0 1307.1 855.1 283.62069 73.8769 0.02756 0.00715 -29.0546897911 0.01456 0.00781 -0.0234 0.00688 16.09848 0.05498
12.0 11.0 1307.6 856.9 283.62118 73.87684 0.01902 0.00773 -29.7422391452 0.00966 0.00836 -0.01639 0.00749 16.02412 0.08022
12.0 14.0 1305.4 856.6 283.62111 73.87697 0.02996 0.01015 -38.3194173383 0.00693 0.01206 -0.02915 0.01003 15.95777 0.05299
12.0 15.0 1306.3 852.3 283.62083 73.8769 0.01074 0.00443 -38.600166658 0.00238 0.00527 -0.01048 0.00438 16.27953 0.0683
12.0 22.0 1306.6 856.9 283.62067 73.87692 0.01086 0.00439 -18.0596297025 0.00877 0.00462 -0.0064 0.00393 16.30643 0.06628
12.0 24.0 1300.6 853.9 283.62099 73.87683 0.02295 0.01123 -56.7629287636 -0.00916 0.00857 -0.02105 0.01166 16.95464 0.58686
12.0 25.0 1303.1 854.9 283.6209 73.87692 0.01492 0.00496 -55.5539878159 -0.00537 0.00582 -0.01392 0.00481 16.22235 0.0948
12.0 26.0 1305.6 850.6 283.62092 73.87689 0.06047 0.0133 -16.0256295298 0.05125 0.01402 -0.03209 0.01125 nan nan
12.0 27.0 1306.4 854.4 283.62081 73.87725 0.02809 0.00717 -27.1009037097 0.01643 0.00806 -0.02279 0.00665 16.17035 0.05406
