ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
20.0 0.0 1283.1 1418.1 261.23718 11.82668 0.02358 0.0057 -76.7018600342 -0.02108 0.00677492435382 -0.01056 0.00608789783094 15.72983 0.03742
20.0 1.0 1284.6 1406.6 261.23736 11.82648 0.01629 0.00636 -87.2213651528 -0.01622 0.00637 -0.00158 0.00519 15.79544 0.04039
20.0 4.0 1285.4 1410.6 261.2377 11.82715 0.00895 0.00426 88.7167849981 -0.00894 0.00426 0.0004 0.00366 15.57163 0.03158
20.0 5.0 1285.9 1416.6 261.23715 11.82641 0.01669 0.00606 85.2274720257 -0.01646 0.00609 0.00277 0.00482 15.65547 0.03599
20.0 6.0 1282.6 1416.3 261.23759 11.82722 0.02418 0.00793 80.254198364 -0.02279 0.00807 0.00806 0.00672 15.82092 0.04318
20.0 12.0 1287.4 1415.8 261.23727 11.8265 0.0219 0.00514 74.3068964505 -0.0187 0.00536 0.01141 0.00449 15.7061 0.04403
20.0 13.0 1285.9 1415.6 261.23717 11.82642 0.01022 0.00415 75.1033077857 -0.00887 0.0043 0.00508 0.00364 15.60674 0.02365
20.0 15.0 1285.1 1410.8 261.23768 11.82709 0.01805 0.00709 75.8825303871 -0.0159 0.00731 0.00854 0.00625 15.76527 0.05592
20.0 16.0 1281.9 1409.8 261.23724 11.82641 0.01678 0.00654 83.1247169176 -0.0163 0.00658 0.00399 0.00582 15.67284 0.03885
20.0 18.0 1292.1 1415.3 261.23718 11.82645 0.01567 0.0063 87.1812581071 -0.01559 0.00631 0.00154 0.00531 15.75192 0.02995
20.0 26.0 1285.1 1420.3 261.23713 11.82643 0.02089 0.007 89.0319117854 -0.02087 0.007 0.0007 0.00581 15.73823 0.03036
20.0 27.0 1281.1 1416.3 261.23718 11.82668 0.01717 0.00765 -66.2224619612 -0.01159 0.00857 -0.01267 0.0068 15.78152 0.0477
20.0 28.0 1285.9 1416.3 261.23723 11.82636 0.0176 0.00608 70.599859516 -0.01372 0.0065 0.01103 0.00537 15.80542 0.04316
20.0 30.0 1286.1 1414.3 261.23763 11.82713 0.02825 0.00667 -72.1468455629 -0.02294 0.00697 -0.01649 0.00606 15.63548 0.04089
20.0 33.0 1286.1 1419.8 261.23762 11.82719 0.03046 0.00988 40.7945950133 0.00445 0.01123 0.03013 0.00985 15.61053 0.07313
20.0 37.0 1283.9 1418.6 261.23768 11.82715 0.01352 0.00635 -86.7458101828 -0.01343 0.00637 -0.00153 0.00532 nan nan
20.0 46.0 1285.4 1411.6 261.2376 11.82715 0.01258 0.00608 -78.1399840999 -0.01152 0.00622 -0.00506 0.00529 15.59081 0.0478
20.0 49.0 1277.4 1418.1 261.23756 11.82716 0.02056 0.00738 -81.079257589 -0.01957 0.00749 -0.0063 0.00618 15.62083 0.03652
20.0 50.0 1283.4 1411.8 261.23764 11.82715 0.01673 0.00628 73.5563217389 -0.01405 0.00653 0.00909 0.00563 15.61513 0.03383
20.0 52.0 1285.1 1412.3 261.23722 11.82641 0.02513 0.0072 84.3336578653 -0.02464 0.00724 0.00494 0.00622 15.78482 0.04238
20.0 57.0 1290.1 1420.1 261.23722 11.82641 0.01886 0.00751 57.1238921745 -0.00774 0.00916 0.0172 0.00713 15.72739 0.06458
20.0 62.0 1285.9 1418.1 261.23761 11.82711 0.02161 0.00667 82.7866718185 -0.02093 0.00673 0.00538 0.00566 15.58903 0.04468
20.0 66.0 1226.4 1409.8 261.23758 11.82691 0.05141 0.01452 87.4390891149 -0.05121 0.01454 0.00459 0.01305 15.53408 0.09395
20.0 72.0 1289.1 1419.3 261.23712 11.8265 0.01891 0.00697 71.3275159158 -0.01503 0.00738 0.01147 0.00621 15.75185 0.04048
20.0 73.0 1286.4 1413.1 261.23763 11.82709 0.02519 0.0065 83.6976747127 -0.02458 0.00654 0.0055 0.00542 15.68518 0.04504
20.0 74.0 1288.1 1421.8 261.23759 11.82718 0.01738 0.00678 64.3317012373 -0.01086 0.00745 0.01357 0.00631 15.73582 0.04963
20.0 77.0 1284.4 1422.3 261.23761 11.82717 0.03101 0.01122 79.4520574508 -0.02893 0.01148 0.01116 0.00934 15.69885 0.04549
20.0 80.0 1277.6 1413.1 261.23716 11.82664 0.02671 0.00794 64.251487146 -0.01663 0.00877 0.0209 0.00737 nan nan
