ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
71.0 0.0 1331.8 1191.1 261.23167 11.85201 0.12418 0.02689 8.78344299936 -0.03773 0.0392774349977 -0.11831 0.0255472581699 16.9334 0.09981
71.0 1.0 1330.8 1202.6 261.23148 11.85208 0.1285 0.02598 0.1254 0.03277 0.03264 -0.12425 0.02545 17.36716 0.10473
71.0 3.0 1332.2 1194.6 261.23194 11.85256 0.11166 0.01926 0.1155 -0.01101 0.02586 -0.11111 0.01919 17.58888 0.08778
71.0 4.0 1334.0 1202.6 261.23149 11.85227 0.16422 0.03314 0.1202 0.08361 0.04248 -0.14134 0.02918 17.34544 0.13675
71.0 8.0 1334.0 1200.1 261.23156 11.85205 0.14223 0.02357 0.1086 0.0283 0.03117 -0.13939 0.0232 17.30011 0.1215
71.0 11.0 1332.2 1196.3 261.23197 11.8525 0.14762 0.0318 0.1412 0.00841 0.04172 -0.14738 0.03176 17.52898 0.07751
71.0 15.0 1333.2 1204.8 261.23133 11.85189 0.14037 0.02789 0.1453 0.01011 0.04085 -0.14001 0.0278 17.20104 0.09224
71.0 18.0 1330.0 1196.1 261.23191 11.85255 0.10492 0.03252 0.1935 0.0051 0.04062 -0.10479 0.0325 17.46941 0.1191
71.0 21.0 1331.0 1202.3 261.23128 11.85197 0.08075 0.03163 0.2516 -0.03264 0.04253 -0.07386 0.02902 17.24129 0.10159
71.0 22.0 1332.2 1202.1 261.23193 11.85254 0.13676 0.0332 0.1429 0.05501 0.04036 -0.12521 0.03164 17.47978 0.1321
71.0 23.0 1331.2 1195.6 261.23193 11.85257 0.09926 0.02794 0.1877 -0.01028 0.03734 -0.09873 0.02782 17.56802 0.13457
71.0 24.0 1330.0 1205.3 261.23152 11.85205 0.1867 0.02929 0.0987 0.01682 0.0369 -0.18594 0.02922 17.44602 0.12264
71.0 26.0 1338.8 1199.3 261.23141 11.852 0.08738 0.02846 0.225 0.00422 0.03935 -0.08728 0.02843 17.17278 0.08626
71.0 28.0 1329.5 1202.6 261.23184 11.85241 0.12213 0.02928 0.1767 -0.02044 0.0435 -0.12041 0.02877 17.4397 0.12558
71.0 29.0 1331.8 1203.6 261.23197 11.85249 0.08521 0.02641 0.2169 -0.00663 0.03701 -0.08496 0.02633 0.11944 1.50535
