ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
53.0 2.0 1688.5 707.9 261.18805 11.90936 0.01062 0.0027 0.1096 -0.00892 0.00293 -0.00578 0.00202 14.88968 0.03043
53.0 4.0 1694.0 717.4 261.18829 11.90924 0.01252 0.00373 0.1797 -0.00656 0.00491 0.01067 0.00316 14.88141 0.04124
53.0 6.0 1689.5 713.7 261.18807 11.90929 0.01292 0.00406 0.1025 -0.01272 0.00409 0.00226 0.00259 14.77171 0.03203
53.0 8.0 1691.5 713.2 261.1882 11.9095 0.01343 0.00361 0.0923 -0.01314 0.00365 -0.00278 0.00241 14.86011 0.03774
53.0 10.0 1690.2 707.4 261.18852 11.90942 0.01247 0.0025 0.0687 -0.01239 0.00251 -0.00141 0.0017 14.67419 0.0239
53.0 17.0 1692.0 708.4 261.18815 11.90955 0.022 0.00382 0.06 -0.02161 0.00386 -0.00411 0.00259 14.76895 0.04148
53.0 22.0 1689.2 714.4 261.18851 11.90946 0.01365 0.0044 0.107 -0.01345 0.00444 -0.00229 0.00286 14.70068 0.03997
53.0 25.0 1685.0 706.7 261.18788 11.90983 0.00815 0.00289 0.2567 -0.00224 0.00428 -0.00784 0.00275 14.83873 0.03216
53.0 36.0 1688.1 716.9 261.18852 11.90945 0.01703 0.00455 0.1033 -0.01518 0.00486 -0.00772 0.00308 14.75019 0.03439
53.0 40.0 1695.0 711.7 261.18852 11.90946 0.01426 0.00556 0.1876 -0.01049 0.00662 -0.00966 0.00398 15.02075 0.04289
53.0 41.0 1687.0 708.4 261.18853 11.90945 0.02501 0.00612 0.0694 -0.02497 0.00612 -0.00135 0.00346 15.06759 0.04329
53.0 42.0 1683.2 710.9 261.18848 11.90943 0.0286 0.00595 0.0663 -0.02779 0.00606 -0.00675 0.00361 14.92167 0.04123
53.0 46.0 1696.8 718.4 261.18827 11.90916 0.0195 0.00471 0.0793 -0.01925 0.00475 -0.00309 0.00304 14.93959 0.03059
53.0 47.0 1695.1 721.4 261.18828 11.90924 0.0244 0.00632 0.0818 -0.02427 0.00634 -0.00249 0.00396 14.9051 0.02956
53.0 54.0 1689.3 716.4 261.18843 11.90932 0.02252 0.00576 0.0799 -0.02234 0.00578 0.00279 0.00355 14.91878 0.0294
53.0 65.0 1685.2 705.7 261.18843 11.90938 0.02411 0.00487 0.0866 -0.01993 0.0054 -0.01356 0.00346 14.91391 0.0262
53.0 67.0 1692.1 721.9 261.18828 11.90917 0.04358 0.00941 0.0589 -0.04311 0.00948 0.00634 0.00499 14.99867 0.04772
53.0 69.0 1683.2 711.4 261.18831 11.90922 0.02489 0.00517 0.0791 -0.02256 0.00546 -0.01051 0.00352 nan nan
53.0 70.0 1634.1 708.4 261.1882 11.90953 0.02399 0.00883 0.1341 -0.02148 0.00949 0.01068 0.00542 14.97259 0.06113
53.0 71.0 1690.6 716.4 261.18819 11.90933 0.03478 0.00648 0.0478 -0.03459 0.0065 -0.00363 0.00327 15.05506 0.05303
53.0 73.0 1692.3 721.4 261.18849 11.90944 0.02694 0.00662 0.0938 -0.02384 0.00713 -0.01255 0.00431 14.92682 0.02985
53.0 74.0 1687.6 719.4 261.1884 11.90936 0.02814 0.0061 0.0736 -0.02677 0.00629 -0.00869 0.00384 14.94726 0.03276
53.0 75.0 1688.8 707.4 261.18847 11.90937 0.02456 0.00819 0.1148 0.02247 0.0087 0.00992 0.00482 14.95723 0.04761
53.0 78.0 1689.5 712.9 261.18823 11.90954 0.03146 0.00938 0.101 -0.02958 0.00976 -0.01071 0.00576 14.84289 0.08999
53.0 81.0 1687.1 715.4 261.18823 11.90942 0.02854 0.00982 0.0991 -0.028 0.00995 0.00557 0.00542 14.95417 0.06597
53.0 85.0 1688.5 713.4 261.18847 11.9094 0.07474 0.02064 0.0913 -0.07041 0.02147 0.02506 0.01231 14.78594 0.07713
