ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
28.0 12.0 1427.6 758.3 261.21999 11.90423 0.01107 0.00466 45.4355531539 -0.00017 0.00609 0.01107 0.00466 15.74989 0.0447
28.0 16.0 1421.9 752.1 261.21972 11.90435 0.01454 0.00711 20.0821707193 0.01111 0.00791 0.00938 0.00579 15.71437 0.03954
28.0 33.0 1426.1 762.1 261.22022 11.90448 0.02862 0.01253 -71.430648319 -0.02282 0.01373 -0.01728 0.01011 15.643 0.07517
28.0 38.0 1428.3 754.3 261.21991 11.90423 0.01244 0.00508 52.3855312088 -0.00317 0.00624 0.01203 0.00499 15.65959 0.04636
28.0 42.0 1429.6 759.1 261.22021 11.90446 0.01963 0.00885 -21.3655961804 0.01442 0.00992 -0.01332 0.00741 15.76091 0.03715
28.0 56.0 1427.3 754.3 261.21981 11.90404 0.03611 0.01518 -71.8890145551 -0.02913 0.01642 -0.02134 0.01253 15.66655 0.07848
28.0 62.0 1425.9 759.8 261.22019 11.90449 0.01749 0.00761 81.2912519732 -0.01669 0.00777 0.00523 0.0058 15.6124 0.04497
28.0 67.0 1428.4 765.8 261.21981 11.90402 0.02577 0.01156 53.3767481944 -0.00743 0.01641 0.02467 0.01102 15.64726 0.07952
28.0 69.0 1424.9 754.1 261.21999 11.90418 0.03695 0.01579 -38.0673159085 0.00886 0.02237 -0.03588 0.0153 15.60561 0.07832
28.0 72.0 1433.1 762.1 261.21979 11.90403 0.02119 0.00755 71.3733525394 -0.01686 0.0082 0.01282 0.00628 15.77698 0.04105
28.0 76.0 1424.1 760.3 261.21977 11.9041 0.02998 0.01482 -36.0562340476 0.00921 0.01858 -0.02853 0.01437 15.50168 0.10215
