ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
21.0 0.0 207.9 1383.3 261.36744 11.83003 0.014 0.00422 73.9344738837 -0.01186 0.00484381048349 0.00745 0.00665420168014 15.23507 0.03365
21.0 1.0 209.6 1374.3 261.36681 11.83038 0.0151 0.00379 83.073150716 -0.01466 0.00361 0.00362 0.00604 15.40343 0.03236
21.0 3.0 211.3 1382.8 261.36699 11.82973 0.01512 0.00502 68.4340790504 -0.01104 0.00372 0.01034 0.00617 15.46699 0.03666
21.0 5.0 211.1 1387.1 261.36677 11.83034 0.01169 0.00423 73.539133005 -0.00981 0.0033 0.00635 0.00589 15.16399 0.03309
21.0 6.0 207.4 1383.8 261.36697 11.82986 0.01728 0.00642 67.2251381027 -0.0121 0.00448 0.01234 0.00786 15.41646 0.03159
21.0 7.0 210.8 1382.8 261.36737 11.83004 0.00862 0.00426 -84.2018775724 -0.00845 0.00412 -0.00173 0.0069 15.35931 0.04511
21.0 8.0 210.1 1383.8 261.36701 11.82976 0.02124 0.00488 74.1178203781 -0.01806 0.00385 0.01118 0.00686 15.14235 0.02375
21.0 9.0 207.4 1378.8 261.3671 11.82978 0.01426 0.00463 71.6827497488 -0.01145 0.0036 0.00851 0.00607 15.43896 0.03025
21.0 10.0 208.1 1377.8 261.36688 11.82967 0.01828 0.0062 -86.6827848253 -0.01815 0.00605 -0.00211 0.01302 15.3137 0.05043
21.0 11.0 211.3 1382.8 261.36735 11.83001 0.01575 0.00601 63.0883828219 -0.0093 0.004 0.01271 0.00685 15.23585 0.04298
21.0 12.0 212.6 1386.9 261.36674 11.83039 0.01381 0.00307 -89.6048695805 -0.01381 0.00307 -0.00019 0.00505 15.22712 0.03935
21.0 13.0 210.6 1381.6 261.36685 11.83037 0.01386 0.00309 74.0719837545 -0.01177 0.00252 0.00731 0.00422 15.1107 0.02121
21.0 14.0 212.1 1387.9 261.36677 11.83042 0.01032 0.00488 65.0880055269 -0.00666 0.0034 0.00788 0.0057 15.14558 0.03452
21.0 15.0 209.8 1382.8 261.36707 11.82972 0.0193 0.00525 73.7453978113 -0.01627 0.00411 0.01037 0.00733 15.38424 0.04147
21.0 16.0 206.9 1381.1 261.36674 11.8305 0.01513 0.00491 73.3271386208 -0.01264 0.00345 0.00832 0.00724 15.19747 0.03398
