ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
40.0 1.0 322.4 1786.2 261.35322 11.78256 0.03078 0.01168 0.1344 -0.00961 0.00776 -0.02924 0.01203 16.28287 0.04764
40.0 2.0 326.9 1784.9 261.3529 11.78277 0.02876 0.00974 0.1055 -0.00143 0.00605 -0.02872 0.00975 16.27952 0.04254
40.0 5.0 328.9 1790.2 261.35282 11.78271 0.03715 0.01213 0.1061 0.00346 0.00783 -0.03699 0.01216 16.22023 0.04728
40.0 9.0 325.4 1784.2 261.35294 11.78277 0.02871 0.00744 0.1233 -0.01907 0.00552 -0.02145 0.00866 16.21433 0.03088
40.0 23.0 327.4 1786.9 261.35295 11.78237 0.03116 0.01082 0.1888 0.02405 0.00845 -0.01982 0.01357 16.1787 0.05625
40.0 36.0 320.9 1787.7 261.35292 11.78237 0.05489 0.01135 0.1517 -0.05118 0.01013 -0.01985 0.01742 16.18508 0.0474
40.0 37.0 316.4 1786.2 261.35293 11.78237 0.04822 0.01594 0.1045 -0.01007 0.00971 -0.04715 0.01617 16.1908 0.04585
40.0 45.0 320.6 1784.2 261.35316 11.78258 0.05177 0.01855 0.1105 0.00331 0.0114 -0.05166 0.01857 16.15676 0.06576
40.0 60.0 324.9 1782.1 261.35285 11.78271 0.07416 0.02241 0.2175 0.07326 0.0221 0.01154 0.03248 15.95238 0.1001
40.0 66.0 330.1 1787.9 261.35297 11.7824 0.16168 0.03428 0.096 0.10013 0.02483 0.12693 0.03902 15.78153 0.0955
40.0 81.0 324.6 1791.7 261.35297 11.78289 0.06605 0.02352 0.3227 0.06598 0.02346 0.00316 0.04267 15.78595 0.12996
