ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
22.0 0.0 161.9 1455.8 261.37303 11.8214 0.01389 0.00538 77.9967446512 -0.01269 0.0056960424858 0.00565 0.0090342072148 15.66656 0.03682
22.0 12.0 166.4 1459.6 261.37233 11.82182 0.01217 0.00498 77.429516434 -0.01101 0.00414 0.00517 0.0077 15.65964 0.04345
22.0 13.0 164.4 1453.8 261.37243 11.82184 0.01829 0.00614 52.9814073157 -0.00503 0.00331 0.01759 0.00632 15.56171 0.02343
22.0 14.0 166.2 1460.6 261.37233 11.82185 0.01802 0.00843 51.2854522422 -0.00392 0.00456 0.01759 0.00857 15.58193 0.03738
22.0 16.0 160.9 1453.6 261.37231 11.82199 0.01518 0.00612 79.898964531 -0.01424 0.00492 0.00524 0.01163 15.63031 0.03845
22.0 22.0 160.6 1455.8 261.37265 11.82103 0.01216 0.00568 80.5177589497 -0.0115 0.00502 0.00395 0.00961 15.60197 0.04624
22.0 23.0 163.4 1448.8 261.37262 11.82106 0.01619 0.00351 75.9455557446 -0.01428 0.00283 0.00763 0.00525 15.51809 0.02511
22.0 24.0 158.4 1448.1 261.3727 11.82109 0.02323 0.00764 67.9814423923 -0.0167 0.00532 0.01615 0.00951 15.7055 0.03733
22.0 26.0 164.2 1456.8 261.37235 11.82179 0.01425 0.00711 72.6510484226 -0.01171 0.0053 0.00811 0.00986 15.71433 0.03009
22.0 29.0 163.7 1455.8 261.37299 11.82155 0.01353 0.00513 83.9956127662 -0.01324 0.00487 0.00281 0.00912 15.65508 0.04793
22.0 32.0 170.7 1460.6 261.3725 11.82105 0.03649 0.01581 50.4432042833 -0.00689 0.00771 0.03584 0.01603 15.64346 0.06928
22.0 37.0 163.1 1456.8 261.37256 11.821 0.01111 0.00512 -84.4367902684 -0.0109 0.00489 -0.00214 0.00934 nan nan
22.0 38.0 167.9 1457.6 261.37236 11.82179 0.01851 0.00445 -86.6999735592 -0.01839 0.00438 -0.00213 0.00824 15.58794 0.04566
22.0 51.0 163.9 1454.6 261.37243 11.82102 0.05149 0.02308 39.1673948751 0.01041 0.01027 0.05042 0.02347 15.50342 0.07289
22.0 54.0 160.1 1456.8 261.37248 11.82107 0.03212 0.01139 52.9241115362 -0.00877 0.00555 0.0309 0.01173 15.58297 0.03834
22.0 59.0 165.9 1463.6 261.37231 11.82167 0.02246 0.00924 12.0091953859 0.02051 0.00783 0.00914 0.01434 15.66383 0.0828
22.0 62.0 164.2 1461.6 261.37253 11.82109 0.01906 0.00524 -84.3909536448 -0.0187 0.005 -0.00371 0.00953 15.54338 0.04432
22.0 63.0 162.9 1457.1 261.37261 11.82107 0.02609 0.01277 43.3442572016 0.00151 0.0069 0.02604 0.01279 15.72062 0.07263
