ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
64.0 0.0 634.1 1833.6 261.31557 11.77589 0.00868 0.00111 3.7299552463 -0.00656 0.00355844066973 0.00568 0.00360223541707 13.14036 0.02421
64.0 1.0 631.1 1843.5 261.31565 11.77614 0.01037 0.00105 0.051 -0.00764 0.00098 0.00701 0.00112 12.83466 0.03161
64.0 2.0 636.1 1840.8 261.31565 11.77603 0.00945 0.00076 0.0406 -0.00688 0.00071 0.00647 0.00082 12.84151 0.02981
64.0 3.0 636.3 1840.6 261.31572 11.77623 0.01025 0.00068 0.0334 -0.00745 0.00063 0.00704 0.00073 12.6207 0.02885
64.0 4.0 634.1 1843.5 261.3157 11.77606 0.01125 0.00116 0.0519 -0.00809 0.00109 0.00781 0.00123 12.83534 0.04
64.0 5.0 637.6 1846.1 261.31563 11.7759 0.00981 0.00098 0.0503 -0.0071 0.00092 0.00677 0.00105 12.71432 0.03235
64.0 6.0 636.4 1845.6 261.31567 11.77602 0.00857 0.00096 0.0541 -0.00516 0.00088 0.00684 0.001 12.73 0.03117
64.0 7.0 635.1 1844.5 261.31569 11.77609 0.01038 0.00121 0.0574 -0.0069 0.00112 0.00775 0.00127 13.12125 0.02348
64.0 8.0 638.1 1844.8 261.31558 11.77591 0.01149 0.00087 0.0408 -0.0102 0.00085 0.0053 0.00096 12.83498 0.03668
64.0 9.0 634.6 1841.6 261.31558 11.77595 0.01069 0.00081 0.0361 -0.006 0.00074 0.00885 0.00084 12.67301 0.01949
64.0 10.0 633.6 1835.6 261.31569 11.77629 0.01016 0.00066 0.032 -0.00687 0.00061 0.00748 0.0007 12.61611 0.02357
64.0 11.0 636.4 1841.8 261.31569 11.77622 0.01185 0.00102 0.0461 -0.01017 0.00098 0.00609 0.00113 12.71886 0.02237
64.0 12.0 634.6 1839.6 261.31569 11.7762 0.01205 0.00123 0.0506 -0.00828 0.00114 0.00875 0.0013 12.74863 0.03796
64.0 13.0 629.1 1834.6 261.31571 11.7763 0.00903 0.00118 0.0705 -0.00802 0.00114 0.00414 0.0013 12.89162 0.03163
64.0 14.0 630.6 1839.5 261.31569 11.77624 0.00833 0.00107 0.0677 -0.00702 0.00102 0.00449 0.00117 13.14086 0.02154
64.0 15.0 633.1 1845.2 261.31569 11.77603 0.01054 0.00122 0.0573 -0.00721 0.00113 0.00769 0.00129 12.94086 0.02043
64.0 16.0 637.1 1840.1 261.31568 11.77618 0.012 0.00111 0.0468 -0.0089 0.00103 0.00805 0.0012 12.93239 0.02339
64.0 17.0 639.8 1842.6 261.31561 11.7759 0.01134 0.00096 0.0428 -0.00833 0.0009 0.00769 0.00103 12.74071 0.04074
64.0 18.0 634.4 1841.8 261.3157 11.77626 0.01148 0.00094 0.0395 -0.00689 0.00086 0.00919 0.00098 12.69638 0.02663
64.0 19.0 634.6 1843.0 261.31568 11.77624 0.01265 0.00116 0.043 -0.00635 0.00105 0.01095 0.00119 13.18479 0.01639
64.0 20.0 633.4 1843.5 261.31572 11.77605 0.01309 0.0012 0.0472 -0.01024 0.00114 0.00816 0.00129 13.1785 0.02166
64.0 21.0 631.1 1843.5 261.31573 11.77581 0.01215 0.00115 0.0489 -0.00983 0.00109 0.00715 0.00124 12.90386 0.02822
64.0 22.0 635.9 1847.2 261.31572 11.77624 0.01269 0.00096 0.0399 -0.01073 0.00092 0.00676 0.00105 12.65354 0.0389
64.0 23.0 636.6 1842.1 261.3157 11.77624 0.01238 0.00099 0.0426 -0.01047 0.00095 0.00661 0.00109 12.66109 0.04335
64.0 24.0 630.6 1846.5 261.31565 11.77609 0.01159 0.00102 0.0459 -0.00934 0.00097 0.00686 0.00111 12.74826 0.04169
64.0 25.0 632.4 1838.8 261.31563 11.77589 0.01061 0.00086 0.0398 -0.00701 0.00078 0.00796 0.00092 12.80731 0.03071
64.0 26.0 643.3 1845.3 261.31565 11.77589 0.00943 0.00094 0.0514 -0.00737 0.00089 0.00589 0.00101 12.93429 0.02105
64.0 27.0 631.6 1843.5 261.31576 11.77623 0.01092 0.00118 0.0555 -0.00844 0.00111 0.00693 0.00127 13.18606 0.01573
64.0 28.0 630.1 1843.5 261.31569 11.77619 0.01054 0.00111 0.0535 -0.00796 0.00104 0.00691 0.00119 12.74637 0.04184
64.0 29.0 632.1 1844.5 261.31571 11.77622 0.01333 0.00104 0.041 -0.0111 0.00099 0.00739 0.00113 nan nan
64.0 30.0 632.6 1844.5 261.31571 11.77602 0.00758 0.00109 0.0671 -0.00362 0.00098 0.00666 0.00112 12.82282 0.04038
64.0 31.0 629.1 1835.6 261.31561 11.7759 0.00876 0.00122 0.0712 -0.00668 0.00115 0.00565 0.00131 13.17133 0.02072
64.0 32.0 636.1 1842.1 261.31568 11.77622 0.01373 0.00098 0.038 -0.01176 0.00095 0.00709 0.00108 12.68598 0.03139
64.0 33.0 636.1 1840.6 261.31568 11.77619 0.00779 0.00121 0.0728 -0.00404 0.00109 0.00666 0.00125 13.17928 0.01985
64.0 34.0 634.6 1845.8 261.31577 11.77621 0.01266 0.00108 0.0436 -0.00961 0.00101 0.00824 0.00117 13.17393 0.02169
64.0 35.0 633.6 1841.5 261.31572 11.7762 0.01279 0.00126 0.0478 -0.008 0.00115 0.00997 0.00132 12.95119 0.02329
64.0 36.0 629.6 1844.8 261.31571 11.77628 0.01313 0.00103 0.0397 -0.00973 0.00096 0.00881 0.00111 12.72202 0.0336
64.0 37.0 625.1 1843.5 261.31577 11.7762 0.01009 0.00109 0.0599 -0.00932 0.00107 0.00386 0.00123 12.67243 0.03088
64.0 38.0 636.4 1845.6 261.31573 11.77583 0.00767 0.00093 0.0564 -0.00356 0.00084 0.0068 0.00096 13.18422 0.01598
64.0 39.0 637.6 1846.6 261.31568 11.7761 0.00908 0.00102 0.057 -0.00677 0.00097 0.00604 0.00109 13.18307 0.02085
64.0 40.0 642.8 1845.6 261.31569 11.77625 0.00658 0.00106 0.0858 -0.00552 0.00102 0.00357 0.00117 13.17407 0.02385
64.0 41.0 634.6 1842.1 261.31571 11.77625 0.01193 0.00119 0.0501 -0.00863 0.00111 0.00824 0.00127 13.18289 0.02194
64.0 42.0 626.1 1839.5 261.31569 11.77624 0.01001 0.00113 0.0609 -0.00882 0.00109 0.00474 0.00125 12.94589 0.03635
64.0 43.0 629.9 1846.5 261.3157 11.77606 0.00953 0.00116 0.0604 -0.00663 0.00108 0.00685 0.00123 nan nan
64.0 44.0 637.1 1845.6 261.31578 11.77609 0.0074 0.00109 0.0752 -0.00553 0.00103 0.00491 0.00117 13.17925 0.01867
64.0 45.0 629.1 1842.0 261.31566 11.77611 0.00891 0.00112 0.0614 -0.00579 0.00103 0.00677 0.00117 13.1914 0.01599
64.0 46.0 637.6 1844.6 261.31565 11.77614 0.01314 0.00098 0.0398 -0.01132 0.00094 0.00669 0.00108 12.94888 0.02814
64.0 47.0 635.1 1847.5 261.31567 11.7761 0.01113 0.00123 0.0614 -0.01038 0.00121 0.00402 0.00139 12.92914 0.02458
64.0 48.0 638.1 1838.9 261.31568 11.77615 0.01362 0.00126 0.0457 -0.00903 0.00117 0.01019 0.00133 13.17252 0.02285
64.0 49.0 636.1 1846.5 261.31567 11.77608 0.00912 0.0013 0.0722 -0.00679 0.00121 0.0061 0.0014 13.17686 0.02215
64.0 50.0 640.6 1849.6 261.31564 11.77603 0.0077 0.00108 0.067 -0.00451 0.00098 0.00624 0.00112 13.17603 0.02084
64.0 51.0 634.8 1835.6 261.31572 11.77617 0.00799 0.00123 0.0785 -0.00593 0.00113 0.00536 0.00135 13.1655 0.02327
64.0 52.0 637.6 1847.5 261.31567 11.77609 0.00741 0.00132 0.0859 -0.00444 0.00121 0.00594 0.00138 13.16894 0.02292
64.0 53.0 634.4 1841.6 261.3157 11.77629 0.01542 0.00125 0.0428 -0.01277 0.00118 0.00865 0.00138 13.17946 0.02696
64.0 54.0 629.6 1842.0 261.31574 11.77621 0.01141 0.00116 0.0554 -0.01025 0.00112 0.00501 0.0013 12.90798 0.02572
64.0 55.0 632.6 1842.5 261.31572 11.77616 0.01625 0.00127 0.0405 -0.0129 0.0012 0.00988 0.00138 13.18313 0.0212
64.0 56.0 638.1 1851.5 261.31573 11.77625 0.01074 0.00092 0.0485 -0.01028 0.00091 0.00313 0.00105 12.91485 0.02877
64.0 57.0 636.1 1849.5 261.31569 11.77625 0.01149 0.00111 0.0499 -0.00899 0.00104 0.00715 0.00121 13.16905 0.0251
64.0 58.0 635.6 1841.6 261.31561 11.7759 0.00993 0.00099 0.0475 -0.00572 0.0009 0.00812 0.00102 13.18895 0.0155
64.0 59.0 630.1 1844.5 261.31566 11.77611 0.01111 0.0012 0.0538 -0.00775 0.00112 0.00796 0.00127 13.18287 0.01961
64.0 60.0 634.1 1839.1 261.31552 11.77596 0.01355 0.00132 0.052 -0.01143 0.00126 0.00727 0.00147 13.17504 0.02555
64.0 61.0 631.6 1845.2 261.31559 11.77586 0.00881 0.00125 0.0656 -0.00391 0.00112 0.00789 0.00128 13.18918 0.01635
64.0 62.0 634.9 1845.5 261.31569 11.77612 0.01206 0.00129 0.0519 -0.00756 0.00119 0.0094 0.00134 13.1626 0.02407
