ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
18.0 0.0 267.5 769.3 353.64364 7.63939 0.00928 0.00127 89.2152582798 -0.00928 0.00362944899399 0.00025 0.00397537419622 14.38986 0.03435
18.0 1.0 267.5 773.6 353.64372 7.63918 0.00956 0.00294 56.012354052 -0.00359 0.0019 0.00886 0.00308 14.40231 0.03561
18.0 2.0 253.2 774.3 353.64439 7.63905 0.00696 0.00198 70.0498200327 -0.00534 0.00157 0.00446 0.00246 14.36824 0.01659
18.0 3.0 256.3 767.1 353.64395 7.63951 0.00693 0.0013 -88.2355004501 -0.00691 0.00129 -0.00043 0.00223 14.3907 0.03544
18.0 5.0 257.1 777.6 353.6438 7.63912 0.00493 0.00113 82.0819337304 -0.00474 0.00107 0.00135 0.0017 14.24725 0.01674
18.0 7.0 256.6 768.6 353.64428 7.63926 0.0081 0.00257 64.2686758798 -0.00505 0.00185 0.00634 0.00294 14.4443 0.04174
18.0 8.0 254.8 767.1 353.64375 7.63922 0.00609 0.00121 89.7137315616 -0.00609 0.00121 6e-05 0.00199 14.3322 0.02505
18.0 9.0 258.1 772.1 353.64373 7.63883 0.01051 0.00257 70.2732735728 -0.00812 0.00188 0.00668 0.00334 14.41767 0.04921
18.0 11.0 257.8 774.3 353.64376 7.63916 0.00644 0.00127 85.0842325769 -0.00635 0.00124 0.0011 0.0021 14.28671 0.01472
18.0 12.0 258.1 771.8 353.64364 7.63904 0.01314 0.00287 71.6197243914 -0.01053 0.00212 0.00787 0.00386 14.43796 0.06305
18.0 13.0 259.3 782.4 353.64374 7.63881 0.00809 0.00225 83.5716239978 -0.00789 0.00216 0.0018 0.0036 14.41708 0.04919
18.0 14.0 263.6 773.1 353.64402 7.63911 0.01641 0.00577 46.0543475726 -0.0006 0.00339 0.0164 0.00577 14.4443 0.05752
18.0 15.0 269.2 778.1 353.64372 7.63913 0.00622 0.00199 47.5554969959 -0.00055 0.00134 0.00619 0.00199 14.32877 0.01542
18.0 16.0 258.6 774.1 353.64374 7.6392 0.00875 0.00216 56.3102921055 -0.00337 0.00136 0.00808 0.00227 14.29874 0.01375
18.0 18.0 262.1 771.3 353.64422 7.6389 0.02724 0.00575 50.9359479871 -0.0056 0.00296 0.02666 0.00585 14.40676 0.04913
18.0 19.0 264.0 776.9 353.64364 7.63932 0.01162 0.0021 82.0017196391 -0.01117 0.002 0.0032 0.0031 14.42809 0.03885
18.0 20.0 262.8 780.1 353.64401 7.63915 0.01585 0.00567 35.7296481044 0.00504 0.00326 0.01503 0.00588 14.40795 0.05687
18.0 21.0 265.5 779.4 353.64396 7.63899 0.01863 0.00453 43.5505220079 0.00094 0.00254 0.01861 0.00453 14.41588 0.05331
18.0 23.0 267.5 779.4 353.64366 7.63933 0.01037 0.00243 52.127700201 -0.00255 0.00148 0.01005 0.00248 14.4412 0.04104
18.0 25.0 251.0 773.3 353.64401 7.63876 0.00918 0.00341 -66.1651661817 -0.00618 0.0023 -0.00678 0.0041 14.46986 0.06908
18.0 28.0 259.1 768.8 353.64404 7.63909 0.01759 0.00633 59.6277177393 -0.0086 0.00354 0.01535 0.00698 14.43588 0.09254
18.0 29.0 265.8 777.1 353.64369 7.63918 0.00677 0.00178 44.8855136705 3e-05 0.00114 0.00677 0.00178 14.28481 0.01192
18.0 30.0 262.1 778.6 353.64413 7.6387 0.04019 0.00908 35.8442396634 0.01263 0.00467 0.03816 0.00944 14.38244 0.06335
