ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
13.0 3.0 489.2 1464.8 253.55026 39.70965 0.01715 0.00573 88.4646835682 -0.01712 0.00573 0.00092 0.00747 15.18151 0.03935
13.0 4.0 488.0 1458.5 253.55036 39.70969 0.03025 0.00542 -87.307308822 -0.03012 0.0054 -0.00284 0.00717 15.23536 0.03696
13.0 7.0 492.5 1467.5 253.55023 39.70966 0.01718 0.00694 70.3191101964 -0.01328 0.00601 0.01089 0.00813 15.19509 0.04035
13.0 8.0 495.4 1469.2 253.5503 39.70972 0.02111 0.00604 -83.8638324733 -0.02062 0.00593 -0.00449 0.00799 15.2206 0.03843
13.0 11.0 495.7 1466.2 253.55035 39.7097 0.0208 0.00624 87.6109764535 -0.02073 0.00622 0.00173 0.00808 15.19201 0.04014
13.0 13.0 493.0 1464.2 253.55022 39.70963 0.01906 0.00938 -77.2633586734 -0.01721 0.00877 -0.0082 0.0117 15.14439 0.04631
13.0 15.0 493.8 1472.0 253.55017 39.70965 0.02128 0.00602 84.3508465992 -0.02086 0.00596 0.00417 0.00734 15.1607 0.04667
13.0 17.0 489.0 1462.5 253.5502 39.70967 0.02096 0.00477 88.017776488 -0.02091 0.00477 0.00145 0.00619 15.149 0.057
13.0 18.0 495.4 1468.2 253.55024 39.70968 0.0279 0.0071 -78.9363954352 -0.02584 0.00671 -0.01051 0.00911 15.19169 0.04192
13.0 24.0 494.0 1467.5 253.5502 39.70969 0.03204 0.01016 72.2327892321 -0.02607 0.00879 0.01862 0.01242 15.14562 0.04463
13.0 27.0 492.8 1470.2 253.55028 39.70968 0.02124 0.00737 -70.949363771 -0.01671 0.00636 -0.01311 0.00876 15.14656 0.04409
13.0 30.0 493.2 1469.2 253.5503 39.7097 0.02822 0.00506 -88.4417652564 -0.02818 0.00505 -0.00153 0.00655 15.20157 0.04246
13.0 32.0 502.7 1474.2 253.55021 39.70966 0.01728 0.00659 81.904316814 -0.01659 0.00646 0.00482 0.00794 15.15442 0.05053
13.0 33.0 497.7 1469.2 253.55029 39.70968 0.03127 0.01177 -78.3577080621 -0.02872 0.0112 -0.01236 0.01448 15.13104 0.05211
13.0 34.0 489.0 1468.2 253.55023 39.70971 0.01721 0.00579 -89.0433709413 -0.0172 0.00579 -0.00058 0.00827 15.16228 0.05416
13.0 35.0 495.4 1468.2 253.55025 39.70966 0.01935 0.00627 -88.2698779179 -0.01931 0.00625 -0.00117 0.0087 15.19359 0.03861
13.0 40.0 493.9 1466.5 253.55021 39.70969 0.02297 0.00927 -86.3218214144 -0.02278 0.0092 -0.00294 0.01274 15.16045 0.04039
13.0 49.0 498.9 1463.8 253.55023 39.70969 0.03982 0.01269 88.1094497352 -0.03974 0.01266 0.00263 0.01759 15.1158 0.0539
13.0 58.0 492.5 1463.2 253.55029 39.7097 0.06797 0.02351 88.6136525949 -0.06789 0.02348 0.00329 0.03177 15.06863 0.06402
13.0 59.0 493.5 1467.5 253.55026 39.70969 0.02136 0.00978 -72.8229357611 -0.01764 0.00845 -0.01205 0.01214 15.19898 0.05461
13.0 64.0 488.2 1464.0 253.55022 39.70963 0.02028 0.00774 -73.1380625484 -0.01686 0.00683 -0.01126 0.00947 15.1528 0.05791
