ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
9.0 8.0 1213.1 746.4 253.43919 39.79506 0.01704 0.00773 -47.9451082965 -0.00175 0.00823 -0.01695 0.00772 15.40934 0.04507
9.0 10.0 1210.1 744.7 253.43911 39.79506 0.02177 0.00766 -62.8190926581 -0.01268 0.00825 -0.01769 0.00734 15.41578 0.05394
9.0 20.0 1208.4 743.9 253.439 39.79498 0.03287 0.01413 1.64438887203 0.03282 0.01414 0.00189 0.01346 15.32451 0.05219
9.0 25.0 1208.4 744.2 253.43913 39.79507 0.03706 0.00989 -76.6961304562 -0.03313 0.01017 -0.0166 0.00869 15.36324 0.05572
9.0 33.0 1215.1 745.7 253.43899 39.79494 0.03533 0.01353 -39.4825216625 0.00676 0.01515 -0.03468 0.01346 15.33913 0.06215
9.0 38.0 1209.1 747.4 253.43913 39.79508 0.03343 0.01186 -35.8958058649 0.01045 0.01477 -0.03176 0.0115 15.29225 0.05742
9.0 48.0 1214.4 748.1 253.439 39.79498 0.03697 0.00927 -56.602500581 -0.01457 0.0098 -0.03398 0.00917 15.47427 0.0515
9.0 51.0 1205.9 748.4 253.43917 39.79507 0.02799 0.01117 85.5884354366 -0.02766 0.01122 0.00429 0.00925 15.41198 0.07151
9.0 58.0 1212.6 743.2 253.43899 39.79498 0.08042 0.0326 -10.6799333012 0.0749 0.03304 -0.02928 0.02961 15.22112 0.07278
9.0 65.0 1212.1 748.1 253.43905 39.795 0.03428 0.01331 -66.2568394289 -0.02317 0.014 -0.02527 0.01271 15.32199 0.07286
9.0 68.0 1201.6 743.2 253.43916 39.79508 0.04901 0.01612 76.7018600342 -0.04383 0.01617 0.02194 0.01591 15.3144 0.09862
