ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
3.0 0.0 1328.6 431.4 253.42096 39.83289 0.05215 0.02175 -79.9218828428 -0.04895 0.022261176968 -0.01796 0.0201193662922 16.20191 0.08689
3.0 3.0 1325.9 432.4 253.42106 39.8328 0.05234 0.02207 -83.2564972105 -0.0509 0.02221 -0.01221 0.01956 16.14903 0.09094
3.0 4.0 1324.9 424.9 253.42079 39.83279 0.05176 0.02016 -80.6724575544 -0.04904 0.02029 -0.01655 0.019 16.22362 0.0872
3.0 6.0 1332.4 431.4 253.42101 39.83286 0.06772 0.02809 84.4367902684 -0.06645 0.0282 0.01306 0.02525 16.1651 0.09177
3.0 8.0 1329.1 433.4 253.42083 39.83277 0.07632 0.0247 77.1716854262 -0.0688 0.02491 0.03304 0.02379 16.2093 0.09054
3.0 11.0 1328.9 430.4 253.42057 39.83265 0.07699 0.02519 78.1915503015 -0.07055 0.0257 0.03084 0.02234 16.14466 0.09167
3.0 14.0 1330.9 428.1 253.42068 39.83262 0.0657 0.02062 78.7301306289 -0.06068 0.02079 0.02518 0.01962 16.26786 0.09388
3.0 21.0 1331.4 431.1 253.42081 39.83279 0.04553 0.01613 84.3909536448 -0.04466 0.01619 0.00886 0.01427 16.31626 0.0864
3.0 22.0 1334.4 430.3 253.42077 39.83267 0.08194 0.02701 85.2790382273 -0.08083 0.02712 0.01344 0.02276 16.08825 0.1043
3.0 27.0 1329.9 437.4 253.42077 39.83268 0.06878 0.02673 80.9188294063 -0.06535 0.02708 0.02144 0.02331 16.0432 0.09579
3.0 30.0 1326.4 433.4 253.42056 39.8326 0.0529 0.0182 88.3558215871 -0.05282 0.0182 0.00303 0.01627 16.16476 0.09837
3.0 45.0 1325.6 432.6 253.4207 39.83268 0.04329 0.02137 -75.0345528503 -0.03751 0.02203 -0.0216 0.01924 16.25461 0.06746
3.0 52.0 1327.9 435.4 253.42091 39.83283 0.05872 0.01915 -82.9986662027 -0.05697 0.01934 -0.0142 0.01589 16.34757 0.14703
3.0 53.0 1327.4 432.4 253.42072 39.83265 0.04799 0.02154 -88.9803455838 -0.04796 0.02155 -0.00171 0.0189 16.17045 0.09314
3.0 57.0 1329.4 431.4 253.42099 39.83289 0.05685 0.02512 86.2587960569 -0.05636 0.02517 0.00741 0.02184 16.06668 0.10349
3.0 59.0 1326.4 432.1 253.42106 39.83284 0.11336 0.03877 -80.3401420332 -0.10698 0.0393 -0.0375 0.03415 16.16751 0.12486
