ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
28.0 0.0 1921.4 1746.8 253.333 39.67682 0.00902 0.00437 -15.9683337503 0.00765 0.00590668265611 -0.00477 0.00443007900607 14.3405 0.01947
28.0 2.0 1920.9 1746.5 253.33297 39.67682 0.0068 0.00338 -16.2261647581 0.00574 0.00377 -0.00365 0.00216 14.35011 0.02198
28.0 5.0 1918.2 1743.5 253.33299 39.67681 0.00927 0.00412 -17.6585592459 0.00756 0.00464 -0.00536 0.00283 14.34059 0.02109
28.0 8.0 1920.4 1749.0 253.33288 39.67679 0.01062 0.00517 -7.05884003601 0.0103 0.00528 -0.00259 0.00306 14.34452 0.02008
28.0 11.0 1920.7 1746.0 253.33293 39.67681 0.01144 0.00535 -1.46104237758 0.01143 0.00536 -0.00058 0.00305 14.33426 0.02111
28.0 12.0 1913.7 1745.5 253.33303 39.67684 0.0093 0.00452 -13.3098095809 0.00831 0.00488 -0.00416 0.00267 14.3426 0.02307
28.0 15.0 1918.2 1752.0 253.33299 39.67684 0.0107 0.00514 -3.81589891557 0.0106 0.00517 -0.00142 0.00298 14.33106 0.02459
28.0 17.0 1911.9 1747.2 253.333 39.67681 0.00654 0.00274 -35.2884706021 0.00218 0.00412 -0.00617 0.00252 14.32902 0.03252
28.0 20.0 1911.7 1748.5 253.33306 39.67689 0.01941 0.00705 -13.057708151 0.01743 0.00763 -0.00855 0.0037 14.32773 0.02388
28.0 28.0 1926.2 1743.8 253.33306 39.67686 0.01234 0.00591 -14.7937702703 0.01073 0.00658 -0.00609 0.00302 14.3171 0.02811
28.0 29.0 1916.7 1747.0 253.33301 39.67683 0.01428 0.00667 -21.886987774 0.01031 0.00843 -0.00988 0.00392 14.31429 0.02878
28.0 38.0 1916.4 1750.0 253.33298 39.67687 0.02207 0.00779 -7.41980344694 0.02133 0.00799 -0.00565 0.00382 14.31165 0.02623
28.0 43.0 1913.2 1747.0 253.33304 39.67686 0.01651 0.00819 -1.53552689095 0.01648 0.0082 -0.00088 0.00381 14.30252 0.02744
28.0 44.0 1915.2 1741.0 253.33304 39.67686 0.00908 0.00294 -10.2101079092 0.00851 0.00306 -0.00317 0.00183 14.36764 0.04075
