ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
27.0 0.0 661.6 1864.6 253.52548 39.66349 0.00482 0.00154 -14.2093533192 0.00424 0.00371618083521 -0.00229 0.00380131556175 13.10136 0.0127
27.0 1.0 663.6 1862.6 253.52541 39.66343 0.00406 0.00165 -30.7048082411 0.00194 0.00149 -0.00357 0.00169 13.10244 0.01159
27.0 3.0 653.1 1860.6 253.5255 39.6635 0.00562 0.00165 -23.1933315469 0.00388 0.00154 -0.00407 0.00174 13.08959 0.01336
27.0 4.0 652.2 1854.6 253.52543 39.66347 0.00629 0.00164 -19.4289988329 0.0049 0.00156 -0.00395 0.00176 13.11166 0.0121
27.0 6.0 659.1 1860.6 253.52548 39.66345 0.00414 0.00167 -17.1600859642 0.00342 0.0016 -0.00233 0.00182 13.08915 0.01309
27.0 7.0 656.1 1863.6 253.5255 39.66349 0.00416 0.00166 -20.4374045523 0.00315 0.00157 -0.00272 0.00177 13.09426 0.01337
27.0 8.0 660.3 1865.3 253.52542 39.66349 0.00381 0.00162 -9.71736420542 0.00359 0.00159 -0.00127 0.00182 13.09957 0.01286
27.0 11.0 660.8 1861.6 253.52535 39.66344 0.00432 0.00179 -33.8618056922 0.00164 0.0016 -0.004 0.00181 13.09483 0.01333
27.0 12.0 654.1 1857.6 253.52543 39.66345 0.00449 0.00137 -11.2586206743 0.00415 0.00134 -0.00172 0.00153 13.08707 0.01419
27.0 13.0 656.3 1859.8 253.52541 39.6634 0.00425 0.00194 -43.3385276237 0.00025 0.0017 -0.00424 0.00194 13.09089 0.01506
27.0 15.0 658.1 1867.6 253.52549 39.66349 0.00504 0.00178 -33.7300253994 0.00193 0.0016 -0.00466 0.0018 13.09586 0.01479
27.0 17.0 652.3 1858.6 253.52549 39.6635 0.00565 0.00142 -20.1108186091 0.00432 0.00134 -0.00365 0.00153 13.09881 0.02321
27.0 18.0 660.3 1863.6 253.52541 39.66339 0.00365 0.00148 -11.0867333358 0.00338 0.00145 -0.00138 0.00165 13.09951 0.01345
27.0 20.0 651.6 1859.8 253.52542 39.66339 0.00847 0.00175 -27.8171009536 0.00478 0.00154 -0.00699 0.00184 13.10019 0.01431
27.0 21.0 655.8 1859.1 253.52543 39.66348 0.00528 0.0014 -2.05118890657 0.00526 0.0014 -0.00038 0.00158 13.11752 0.01365
27.0 22.0 661.6 1859.6 253.52541 39.66338 0.00575 0.00163 -3.93622005255 0.00569 0.00162 -0.00079 0.00182 13.08569 0.01501
27.0 24.0 658.6 1863.3 253.52541 39.6634 0.00418 0.00186 -17.5611564208 0.00342 0.00177 -0.0024 0.00204 13.11352 0.0146
27.0 25.0 651.6 1860.3 253.5255 39.6635 0.00554 0.00182 -33.0195577334 0.00225 0.00162 -0.00506 0.00186 13.10587 0.01386
27.0 26.0 660.1 1864.6 253.52549 39.66344 0.004 0.00176 -27.7884530638 0.00226 0.00161 -0.0033 0.00183 13.0991 0.01704
27.0 27.0 656.6 1866.6 253.52541 39.66339 0.00331 0.00164 -9.36785995039 0.00313 0.00162 -0.00106 0.00185 13.08293 0.01479
27.0 29.0 656.3 1858.6 253.5255 39.66345 0.00788 0.00195 -26.4305430894 0.00476 0.00176 -0.00628 0.00205 13.09864 0.01677
27.0 30.0 657.8 1864.6 253.52536 39.66343 0.00475 0.00154 -15.5386154039 0.00407 0.00148 -0.00245 0.00168 13.10289 0.01264
27.0 31.0 658.3 1862.3 253.52541 39.66339 0.00466 0.00214 -36.6979467781 0.00133 0.00187 -0.00446 0.00217 13.11066 0.01628
27.0 34.0 653.9 1864.1 253.5255 39.6635 0.00414 0.00145 -14.7937702703 0.0036 0.00139 -0.00204 0.00162 13.09094 0.01705
27.0 35.0 660.3 1863.6 253.52542 39.66339 0.00392 0.00162 -14.707826601 0.00341 0.00156 -0.00192 0.00179 13.11214 0.01288
27.0 36.0 652.6 1858.6 253.5254 39.66339 0.00723 0.00239 -27.5993769915 0.00413 0.00214 -0.00594 0.0025 13.10167 0.01348
27.0 37.0 649.3 1860.1 253.52541 39.66339 0.00486 0.00178 -24.6199964568 0.00317 0.00164 -0.00368 0.00187 13.10714 0.01385
27.0 38.0 656.1 1865.6 253.52549 39.66343 0.00548 0.00182 -8.0844344893 0.00526 0.00179 -0.00153 0.00207 13.09879 0.0151
27.0 39.0 664.1 1869.6 253.52541 39.66339 0.00464 0.00196 -41.7342457973 0.00053 0.00171 -0.00461 0.00196 13.09536 0.01629
