ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
24.0 0.0 1218.8 1366.6 237.94881 58.07353 0.00356 0.00103 -2.03972975067 0.00355 0.00355259060405 -0.00025 0.00353022662162 14.39763 0.03764
24.0 1.0 1226.8 1371.6 237.94874 58.07352 0.00276 0.00092 -19.1654382471 0.00217 0.00095 -0.00171 0.00087 13.85326 0.02213
24.0 2.0 1221.3 1350.6 237.94852 58.07368 0.00317 0.00084 17.5955338885 0.00259 0.00083 0.00183 0.00086 14.31784 0.07577
24.0 3.0 1225.1 1361.9 237.9488 58.07356 0.00299 0.00091 -17.6872071357 0.00244 0.00094 -0.00173 0.00087 14.3961 0.04059
24.0 4.0 1225.8 1363.9 237.94901 58.07368 0.00574 0.00094 -14.1864350074 0.00505 0.00096 -0.00273 0.00088 14.41533 0.02587
24.0 5.0 1226.3 1361.6 237.94855 58.0737 0.0024 0.00097 8.0844344893 0.00231 0.00097 0.00067 0.00091 14.33598 0.0581
24.0 7.0 1227.3 1360.9 237.94888 58.07353 0.00403 0.00092 -6.11345967405 0.00394 0.00093 -0.00085 0.00086 14.4263 0.02792
24.0 8.0 1217.3 1360.1 237.94858 58.07381 0.00556 0.00105 1.02559445328 0.00556 0.00105 0.0002 0.00098 14.33719 0.05451
24.0 9.0 1226.6 1363.6 237.94858 58.07386 0.00265 0.00089 -13.8598490642 0.00235 0.00091 -0.00123 0.00083 14.36276 0.05415
24.0 11.0 1225.6 1366.6 237.949 58.07367 0.00322 0.00089 1.44385364373 0.00321 0.00089 0.00016 0.00083 14.41549 0.02644
24.0 12.0 1222.3 1362.9 237.94862 58.07383 0.00198 0.00089 3.78152144786 0.00196 0.00089 0.00026 0.00082 13.82679 0.00784
24.0 13.0 1216.3 1358.6 237.9486 58.07379 0.00486 0.00107 -16.2834605376 0.00409 0.0011 -0.00261 0.001 14.36767 0.05181
24.0 14.0 1222.8 1364.6 237.94883 58.07352 0.00276 0.00113 -17.0684127169 0.00228 0.00117 -0.00155 0.00104 13.83707 0.01846
24.0 16.0 1221.3 1362.9 237.94842 58.07358 0.00519 0.00139 -6.69787662508 0.00504 0.0014 -0.0012 0.00127 14.31606 0.07062
24.0 17.0 1224.3 1362.9 237.9486 58.07371 0.00669 0.00098 10.233026221 0.00627 0.00099 0.00234 0.00093 13.85786 0.01614
24.0 18.0 1221.8 1365.9 237.9486 58.07388 0.00506 0.00095 -57.9260330877 -0.0022 0.00102 -0.00455 0.00093 13.83464 0.01291
24.0 21.0 1227.6 1367.9 237.94878 58.07356 0.00439 0.0007 20.2483284799 0.00334 0.00073 0.00285 0.00067 13.86693 0.02605
24.0 22.0 1223.6 1366.1 237.94842 58.07356 0.00324 0.00083 -8.5542598813 0.0031 0.00084 -0.00095 0.00077 13.84778 0.01683
24.0 23.0 1227.1 1363.9 237.94844 58.07351 0.00326 0.00129 -8.69176975213 0.00311 0.0013 -0.00097 0.00116 13.79629 0.01288
24.0 27.0 1229.6 1365.9 237.94859 58.07381 0.00283 0.00097 -18.7013424331 0.00224 0.001 -0.00172 0.00092 14.42104 0.02567
24.0 28.0 1227.1 1362.9 237.94859 58.07368 0.00276 0.00121 3.57525664162 0.00274 0.00121 0.00034 0.00116 14.35933 0.05398
24.0 29.0 1226.8 1361.9 237.94816 58.07381 0.00393 0.0012 -19.2800298062 0.00307 0.00122 -0.00245 0.00115 -4.47215 2.10069
24.0 30.0 1221.6 1360.4 237.94882 58.07353 0.00186 0.00071 -13.5160743871 0.00166 0.00072 -0.00085 0.00067 13.86257 0.02889
24.0 32.0 1229.1 1368.9 237.94869 58.07392 0.00415 0.0011 -28.0290953378 0.00232 0.00114 -0.00345 0.00108 13.90448 0.01697
