ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
19.0 0.0 1390.9 1795.6 237.91087 58.02331 0.02362 0.01064 -0.676090198254 0.02361 0.0111700313339 -0.00056 0.00914549615931 16.62648 0.16109
19.0 4.0 1399.4 1792.1 237.91077 58.02328 0.03397 0.00944 7.29375273202 0.03287 0.00955 0.00856 0.00766 16.67828 0.12281
19.0 6.0 1396.2 1793.9 237.91089 58.02328 0.04321 0.01379 -9.09284020873 0.04106 0.01402 -0.01348 0.01145 16.89851 0.08789
19.0 8.0 1388.4 1789.1 237.91101 58.02335 0.0357 0.01006 -39.0528033161 0.00735 0.01171 -0.03493 0.00998 16.31806 0.19017
19.0 10.0 1396.4 1790.1 237.91083 58.02324 0.02534 0.00911 -5.9301131796 0.0248 0.00919 -0.00521 0.007 16.78266 0.05434
19.0 15.0 1401.7 1792.9 237.91089 58.02329 0.0181 0.00671 -8.9897078056 0.01721 0.00682 -0.00559 0.00551 16.79292 0.07154
19.0 17.0 1397.9 1791.4 237.9109 58.02332 0.04894 0.01128 9.08711063077 0.0465 0.01153 0.01527 0.00865 16.74211 0.04688
19.0 18.0 1393.4 1795.1 237.9109 58.02332 0.01698 0.00821 -52.5746072812 -0.00444 0.00995 -0.01639 0.00806 16.78682 0.04411
19.0 21.0 1400.7 1797.1 237.91087 58.02327 0.01524 0.00511 -39.3106343239 0.00301 0.00598 -0.01494 0.00507 16.78831 0.07002
19.0 23.0 1400.9 1792.6 237.91097 58.02339 0.08663 0.01775 -1.62720013817 0.08649 0.01776 -0.00492 0.01371 16.82563 0.08614
19.0 27.0 1403.4 1795.1 237.91091 58.02331 0.01939 0.00684 -28.9286390762 0.01032 0.00784 -0.01642 0.00641 16.63615 0.1176
19.0 28.0 1401.4 1791.1 237.91088 58.02335 0.03035 0.01431 0.979757829674 0.03033 0.01432 0.00104 0.01154 16.30912 0.19741
19.0 29.0 1399.9 1791.1 237.91104 58.02331 0.0498 0.01193 23.3995963531 0.03409 0.01304 0.0363 0.01086 nan nan
19.0 30.0 1394.9 1789.1 237.91091 58.02328 0.01982 0.00614 8.21048520422 0.01902 0.00621 0.0056 0.00532 16.78333 0.08484
19.0 33.0 1403.7 1797.1 237.91086 58.02332 0.038 0.01036 -30.2235236932 0.01874 0.01177 -0.03306 0.00987 16.77065 0.06351
19.0 34.0 1393.9 1793.1 237.91083 58.02326 0.04786 0.01497 -23.6746160948 0.03243 0.01714 -0.0352 0.01284 15.91582 0.23739
19.0 35.0 1391.2 1783.6 237.91123 58.02332 0.02241 0.00805 -19.5493199699 0.01739 0.00817 -0.01413 0.00788 16.22731 0.25764
19.0 38.0 1397.7 1793.1 237.91089 58.02329 0.04614 0.01371 8.97251907175 0.04389 0.014 0.01422 0.01059 16.72696 0.07146
