ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
1.0 2.0 684.8 1332.2 238.06934 58.076 0.00377 0.00136 82.2423619131 -0.00363 0.00131 0.00101 0.00188 14.9762 0.09991
1.0 3.0 688.6 1345.8 238.06914 58.07583 0.00473 0.00174 60.2637008919 -0.0024 0.00152 0.00407 0.00181 15.12119 0.05586
1.0 4.0 689.3 1347.2 238.06935 58.07598 0.00755 0.00183 50.0192155149 -0.00132 0.00154 0.00744 0.00184 15.1417 0.03636
1.0 5.0 689.8 1345.2 238.06933 58.07601 0.00406 0.00186 48.4722294681 -0.00049 0.00157 0.00403 0.00186 15.01454 0.07785
1.0 6.0 687.6 1346.5 238.06944 58.07606 0.00775 0.00246 67.3912958633 -0.00546 0.00224 0.0055 0.00266 14.57428 0.01137
1.0 7.0 691.1 1344.2 238.06902 58.07583 0.00555 0.0015 73.9745809293 -0.0047 0.00143 0.00295 0.00167 15.14646 0.03961
1.0 10.0 687.1 1343.2 238.06942 58.07604 0.00522 0.00159 77.9852854953 -0.00477 0.00154 0.00213 0.00183 14.64274 0.01873
1.0 11.0 689.1 1350.2 238.06932 58.07595 0.0046 0.00165 56.6196893148 -0.00182 0.00143 0.00423 0.00169 15.15458 0.03746
1.0 15.0 691.8 1347.2 238.06939 58.07607 0.00489 0.00162 52.8725453347 -0.00133 0.00143 0.00471 0.00163 14.65027 0.02282
1.0 17.0 688.1 1345.8 238.06933 58.07605 0.00608 0.00181 86.1556636538 -0.00602 0.0018 0.00081 0.00214 14.64626 0.01716
1.0 21.0 691.3 1351.0 238.0691 58.0758 0.00379 0.00114 85.7889706649 -0.00375 0.00114 0.00056 0.00135 14.65018 0.02735
1.0 23.0 691.1 1347.2 238.06863 58.07574 0.01328 0.00304 33.4320873459 0.00522 0.00256 0.01221 0.00312 14.60037 0.01639
1.0 25.0 689.1 1342.2 238.06989 58.07606 0.01194 0.00331 82.1105816202 -0.01149 0.00325 0.00325 0.00404 14.65297 0.02259
1.0 26.0 683.6 1339.8 238.06922 58.07619 0.00666 0.00164 68.0215494379 -0.00479 0.00153 0.00462 0.00176 14.57357 0.0108
1.0 28.0 690.6 1346.2 238.06938 58.07603 0.00857 0.00271 52.9126523803 -0.00234 0.00221 0.00825 0.00274 15.04798 0.07478
1.0 29.0 690.6 1345.2 238.06836 58.07597 0.00698 0.00231 78.4035446857 -0.00641 0.00224 0.00275 0.00265 -3.58674 2.22711
1.0 30.0 685.1 1343.2 238.06911 58.07586 0.00423 0.00135 55.6170131733 -0.00153 0.00112 0.00395 0.00138 14.65244 0.03066
1.0 33.0 693.8 1351.2 238.06915 58.07585 0.00489 0.00244 43.1666402852 0.00031 0.00208 0.00488 0.00244 14.66443 0.0261
1.0 34.0 684.6 1346.2 238.06924 58.07612 0.01381 0.00227 88.6766779524 -0.01379 0.00227 0.00064 0.00279 14.91057 0.11152
1.0 36.0 695.1 1349.2 238.0691 58.07584 0.01197 0.00322 44.8568657808 6e-05 0.0026 0.01197 0.00322 14.64144 0.02559
