ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
65.0 0.0 677.4 1391.2 279.76856 48.00205 0.02376 0.00378 3.78725102581 0.00317 0.00462135261585 -0.02354 0.00509157146665 15.67092 0.04712
65.0 1.0 668.4 1388.2 279.76771 48.00155 0.029 0.00362 0.0532 -0.0032 0.00308 -0.02882 0.00363 15.63358 0.05065
65.0 2.0 671.2 1389.2 279.76773 48.00163 0.03579 0.00421 0.05 0.00116 0.00358 -0.03577 0.00421 15.54527 0.05703
65.0 3.0 673.1 1393.2 279.76828 48.0018 0.02889 0.00785 0.1096 0.00331 0.00631 -0.0287 0.00786 15.46343 0.05769
65.0 4.0 667.6 1385.2 279.76776 48.00159 0.04705 0.00473 0.0448 -0.00986 0.00419 -0.04601 0.00475 15.5715 0.06798
65.0 5.0 664.1 1386.0 279.76842 48.00203 0.01871 0.0033 0.0757 0.00117 0.00283 -0.01867 0.00331 15.56616 0.02716
65.0 6.0 673.9 1392.2 279.76783 48.00164 0.01929 0.00707 0.1399 -0.00472 0.00526 -0.0187 0.00717 15.47424 0.05591
65.0 7.0 675.1 1394.5 279.76867 48.00194 0.03302 0.00607 0.0782 -0.00402 0.00515 -0.03278 0.00608 15.50029 0.04962
65.0 8.0 670.1 1387.2 279.76798 48.00159 0.02529 0.0042 0.0707 0.00089 0.00358 -0.02528 0.0042 15.54278 0.04757
65.0 9.0 679.9 1394.2 279.76877 48.00191 0.01982 0.00422 0.0877 -0.00147 0.00347 -0.01976 0.00422 15.54718 0.02282
65.0 11.0 668.6 1386.0 279.76803 48.00164 0.04753 0.00459 0.0408 0.0007 0.00388 -0.04753 0.00459 15.5083 0.06179
65.0 13.0 674.6 1388.2 279.76795 48.00163 0.04654 0.00877 0.0758 -0.00195 0.00705 -0.04649 0.00877 15.44993 0.06133
65.0 14.0 676.1 1384.8 279.76892 48.00209 0.03282 0.00889 0.12 0.01585 0.0074 -0.02874 0.0093 15.49484 0.05844
65.0 15.0 668.2 1387.2 279.76806 48.00193 0.0597 0.00478 0.0378 -0.03012 0.00436 -0.05154 0.00491 15.55899 0.06528
65.0 17.0 669.4 1385.2 279.76809 48.00196 0.10756 0.01255 0.0525 0.05591 0.0105 -0.09189 0.01323 15.31471 0.09856
