ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
40.0 0.0 1675.1 1215.6 279.59136 48.02202 0.00415 0.00088 4.94462577198 0.00383 0.00351967328029 -0.00162 0.00346733326924 13.35612 0.01862
40.0 2.0 1668.6 1213.9 279.59168 48.02201 0.00875 0.00096 0.0412 0.00865 0.00096 -0.00133 0.00071 13.33306 0.02412
40.0 3.0 1671.1 1217.9 279.5916 48.02205 0.00846 0.00125 0.0538 0.00821 0.00127 -0.00206 0.00088 13.32021 0.03045
40.0 4.0 1666.4 1215.1 279.59166 48.022 0.01014 0.00108 0.0394 0.01014 0.00108 -0.00027 0.0008 13.33414 0.02627
40.0 6.0 1671.6 1216.4 279.59183 48.02206 0.00454 0.00119 0.0996 0.00454 0.00119 8e-05 0.0009 13.31246 0.02443
40.0 7.0 1673.1 1218.9 279.59095 48.02178 0.0034 0.00102 0.1276 0.00292 0.0011 -0.00175 0.00077 13.34663 0.0186
40.0 11.0 1666.1 1209.6 279.59194 48.02205 0.01209 0.00102 0.0326 0.0117 0.00103 -0.00306 0.00077 13.33162 0.02514
40.0 12.0 1671.1 1210.4 279.5916 48.02202 0.00338 0.0009 0.1614 0.00151 0.00115 -0.00303 0.00083 13.36307 0.0178
40.0 13.0 1672.1 1209.6 279.5919 48.02198 0.00934 0.0013 0.0471 0.00914 0.00132 -0.00188 0.00086 13.31229 0.02488
40.0 15.0 1665.4 1210.9 279.59211 48.02218 0.00855 0.00076 0.0581 0.00198 0.001 -0.00831 0.00074 13.33905 0.01886
40.0 16.0 1668.1 1210.1 279.59162 48.02198 0.006 0.00108 0.0755 0.00518 0.00116 -0.00301 0.0008 13.32645 0.03434
40.0 17.0 1667.6 1214.4 279.59218 48.02216 0.01026 0.00128 0.0882 -0.00279 0.00185 -0.00988 0.00123 13.33705 0.03299
