ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
75.0 0.0 408.4 1372.8 279.81618 48.00429 0.00729 0.00106 4.30291304143 -0.00547 0.00351967328029 0.00482 0.00361225691224 13.90059 0.0196
75.0 1.0 399.2 1368.1 279.81572 48.00397 0.00373 0.001 0.1709 -0.00366 0.00099 -0.0007 0.00128 13.85635 0.0235
75.0 6.0 404.7 1373.3 279.81585 48.00405 0.00302 0.00119 0.3073 -0.00301 0.00119 -0.0002 0.00186 13.85953 0.02561
75.0 8.0 401.2 1368.3 279.81585 48.00401 0.00486 0.00106 0.1401 -0.00478 0.00104 0.00088 0.00137 13.85156 0.02256
75.0 9.0 411.2 1375.6 279.8165 48.00459 0.00427 0.00113 0.12 -0.00243 0.00092 0.00351 0.00121 13.5897 0.01652
75.0 10.0 394.4 1363.1 279.81569 48.00383 0.013 0.00187 0.0421 -0.00017 0.0011 -0.013 0.00187 13.51677 0.03338
75.0 12.0 404.4 1367.3 279.81574 48.00403 0.00332 0.0013 0.2182 0.00274 0.00114 0.00188 0.00157 13.8918 0.01849
75.0 13.0 406.2 1370.6 279.81583 48.00401 0.00571 0.00179 0.1229 -0.00233 0.00129 0.00522 0.00188 13.84401 0.0264
75.0 14.0 407.4 1366.1 279.81584 48.00418 0.00574 0.00184 0.1338 -0.003 0.00132 0.0049 0.002 13.86584 0.02071
75.0 17.0 400.9 1365.1 279.81591 48.00422 0.0108 0.00286 0.0895 -0.00271 0.00185 0.01045 0.00292 13.8215 0.03723
