ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
16.0 0.0 1686.0 700.4 279.58913 48.08306 0.00555 0.00155 -17.7330437593 0.00452 0.00380131556175 -0.00322 0.00360889179666 14.4198 0.02218
16.0 1.0 1684.5 702.4 279.58918 48.08318 0.00764 0.00209 0.945380361966 0.00764 0.00209 0.00025 0.0015 14.39555 0.02175
16.0 2.0 1684.5 698.9 279.58869 48.08276 0.00919 0.00262 -5.35142580652 0.00903 0.00264 -0.00171 0.00186 14.46732 0.05497
16.0 4.0 1676.0 696.4 279.58932 48.08216 0.00879 0.00255 -12.4847503559 0.00797 0.00267 -0.00371 0.00189 14.38613 0.0265
16.0 5.0 1680.5 703.4 279.58912 48.08253 0.00827 0.00165 -15.6073703394 0.00707 0.00176 -0.00429 0.0013 14.40476 0.02595
16.0 6.0 1677.8 694.7 279.58846 48.08327 0.01131 0.00304 -5.75249626311 0.01108 0.00307 -0.00226 0.00205 14.36577 0.0249
16.0 8.0 1678.5 698.4 279.58852 48.08329 0.01239 0.00324 -12.5133982457 0.01123 0.00342 -0.00524 0.00224 14.36783 0.03234
16.0 9.0 1680.0 696.4 279.58844 48.08322 0.01545 0.00336 -7.45418091465 0.01493 0.00343 -0.00397 0.00216 14.35118 0.03398
16.0 10.0 1677.0 702.7 279.58921 48.08249 0.01013 0.00239 -1.19175221387 0.01012 0.00239 -0.00042 0.00174 14.42058 0.01696
16.0 11.0 1681.5 703.2 279.58933 48.08279 0.00923 0.00271 -11.4476967467 0.00851 0.00284 -0.00359 0.00183 14.34454 0.0333
16.0 12.0 1679.2 698.7 279.5894 48.08208 0.00837 0.00159 -21.9958497551 0.00602 0.00183 -0.00581 0.00129 14.37626 0.02846
16.0 13.0 1680.8 701.4 279.58915 48.08251 0.00426 0.0021 -7.69482318861 0.00411 0.00213 -0.00113 0.00155 14.39371 0.02626
16.0 17.0 1682.5 697.4 279.5893 48.08209 0.00978 0.00232 -19.0852241558 0.00769 0.00257 -0.00604 0.00184 14.38824 0.02852
16.0 20.0 1682.0 703.4 279.58919 48.08324 0.00836 0.00255 -3.83308764943 0.00829 0.00256 -0.00112 0.00186 14.4023 0.02205
16.0 21.0 1683.8 703.7 279.58886 48.0835 0.00518 0.00236 -4.72690180983 0.00511 0.00238 -0.00085 0.00153 14.37258 0.02346
16.0 22.0 1683.8 700.7 279.58899 48.083 0.00926 0.00227 -60.2694304698 -0.00471 0.00289 -0.00798 0.00201 14.37668 0.02656
16.0 24.0 1685.0 703.2 279.58916 48.08269 0.02496 0.00603 3.97059752026 0.02472 0.00607 0.00345 0.00363 14.344 0.03209
16.0 26.0 1678.8 699.4 279.58925 48.08211 0.00751 0.00206 -12.467561622 0.00681 0.00215 -0.00317 0.00156 14.38825 0.02657
16.0 32.0 1681.2 698.2 279.58937 48.08288 0.01061 0.00279 -6.58328506605 0.01034 0.00283 -0.00242 0.00196 14.13593 0.03124
16.0 35.0 1672.0 694.7 279.5896 48.08297 0.00342 0.0016 -6.65776957942 0.00333 0.00162 -0.00079 0.00121 14.14518 0.02191
16.0 36.0 1679.0 695.4 279.58847 48.08331 0.00992 0.00259 -11.058085446 0.00919 0.0027 -0.00374 0.00179 14.35634 0.03777
16.0 40.0 1682.5 701.4 279.58844 48.08319 0.00518 0.00222 -17.8361761624 0.00421 0.00244 -0.00302 0.0017 14.38977 0.02877
16.0 42.0 1681.0 699.4 279.58982 48.08258 0.03004 0.0048 2.53820303243 0.02992 0.00481 0.00266 0.00289 14.30604 0.04668
