ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
23.0 0.0 542.1 1220.8 250.81943 39.78804 0.00877 0.00231 67.425673331 -0.00619 0.00393451394711 0.00622 0.00427411979243 15.11584 0.03636
23.0 3.0 547.1 1233.1 250.81945 39.78803 0.01123 0.00177 -87.433359537 -0.01118 0.00176 -0.001 0.00228 15.11179 0.03925
23.0 6.0 545.6 1226.1 250.81938 39.78813 0.01178 0.00153 87.198446841 -0.01173 0.00153 0.00115 0.00199 15.13349 0.03636
23.0 15.0 543.1 1230.1 250.81957 39.78815 0.00983 0.00143 86.5338157986 -0.00976 0.00143 0.00119 0.00181 15.16653 0.03696
23.0 18.0 548.9 1229.1 250.81948 39.78824 0.0122 0.00169 -84.1789592606 -0.01195 0.00167 -0.00246 0.00218 15.14206 0.03556
23.0 22.0 546.1 1216.8 250.81967 39.78793 0.0092 0.00177 -89.1350441885 -0.00919 0.00177 -0.00028 0.00225 15.11048 0.03987
23.0 28.0 544.1 1223.8 250.81976 39.78793 0.00907 0.0019 88.0808018455 -0.00905 0.0019 0.00061 0.00245 15.13679 0.03747
23.0 30.0 545.1 1227.6 250.81975 39.78785 0.01939 0.0037 -89.7595681852 -0.01938 0.0037 -0.00016 0.00549 15.06925 0.04323
23.0 32.0 545.6 1224.8 250.81962 39.78825 0.0156 0.00536 -77.4524347458 -0.01413 0.00501 -0.00662 0.00671 15.03726 0.03163
23.0 33.0 540.4 1223.1 250.81977 39.78795 0.02886 0.00519 66.84125638 -0.01993 0.00408 0.02087 0.00604 15.08117 0.11086
23.0 35.0 542.1 1220.8 250.81972 39.78787 0.0188 0.00329 65.3974027362 -0.01228 0.0026 0.01423 0.00372 15.07306 0.04263
23.0 39.0 542.6 1232.6 250.81951 39.78804 0.01494 0.00274 -76.3523557791 -0.01328 0.00253 -0.00685 0.00344 15.04746 0.067
