ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
51.0 1.0 1248.5 1281.9 250.71115 39.7817 0.01129 0.00302 0.121 0.01115 0.00303 0.00176 0.00273 15.96012 0.06127
51.0 7.0 1252.0 1280.9 250.71099 39.78181 0.01149 0.00364 0.1439 0.01113 0.00366 -0.00286 0.00328 15.92152 0.06438
51.0 10.0 1252.2 1287.6 250.71103 39.78152 0.01096 0.00403 0.1598 0.01059 0.00406 -0.00283 0.00346 15.89469 0.06336
51.0 11.0 1254.8 1284.9 250.71105 39.7817 0.02232 0.00422 0.1014 0.01225 0.00475 -0.01866 0.00397 15.87376 0.05843
51.0 19.0 1250.5 1279.9 250.7111 39.78156 0.01293 0.00463 0.1799 -0.0089 0.00482 0.00938 0.00445 15.86501 0.07542
51.0 21.0 1246.2 1281.9 250.71105 39.78158 0.01898 0.00467 0.1134 0.0173 0.00476 0.00783 0.00421 15.86026 0.08843
51.0 24.0 1249.0 1279.9 250.71104 39.78174 0.02456 0.00715 0.1337 -0.02336 0.00721 0.00761 0.0065 15.78523 0.06673
51.0 27.0 1246.5 1279.9 250.71103 39.78177 0.07302 0.0063 0.0349 0.07278 0.00631 0.00584 0.00509 15.77854 0.08713
51.0 28.0 1254.0 1280.9 250.71096 39.78179 0.02839 0.00896 0.1566 -0.02428 0.009 0.01472 0.00885 15.80193 0.06563
51.0 32.0 1248.2 1284.9 250.71102 39.78154 0.05215 0.00655 0.0534 0.05128 0.00659 -0.00948 0.00553 15.68467 0.10534
51.0 34.0 1250.5 1275.9 250.71105 39.7818 0.07604 0.02641 0.1766 -0.05153 0.02929 0.05592 0.02369 15.60663 0.04864
51.0 35.0 1256.0 1285.1 250.711 39.7819 0.03405 0.00904 0.1526 0.01037 0.01054 -0.03243 0.00887 15.47967 0.17775
