ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
9.0 1.0 1248.5 195.4 250.71154 39.90945 0.00686 0.00133 53.6288496242 -0.00204 0.00149 0.00656 0.00132 14.73626 0.02963
9.0 3.0 1250.5 203.2 250.71128 39.90954 0.00421 0.00146 75.2809247022 -0.00367 0.00151 0.00207 0.00131 14.73291 0.03418
9.0 8.0 1249.0 200.9 250.71146 39.90971 0.011 0.00157 66.0620337786 -0.00737 0.00172 0.00816 0.00143 14.73191 0.03138
9.0 9.0 1246.8 196.4 250.71152 39.90947 0.00872 0.00129 51.4974466264 -0.00196 0.00143 0.00849 0.00128 14.75058 0.03383
9.0 12.0 1251.0 198.9 250.71157 39.90945 0.00785 0.00179 68.0845747954 -0.00566 0.00189 0.00543 0.00168 14.7432 0.0332
9.0 16.0 1241.0 195.4 250.71138 39.90967 0.00423 0.00122 32.2919013336 0.00182 0.00136 0.00382 0.00119 14.75799 0.04081
9.0 21.0 1249.8 194.7 250.71146 39.9095 0.00456 0.00139 65.7698253031 -0.00302 0.00147 0.00341 0.00132 14.73286 0.03831
9.0 29.0 1240.5 194.7 250.71148 39.90946 0.01297 0.00408 -88.842835713 -0.01296 0.00408 -0.00052 0.00322 14.72495 0.03245
9.0 33.0 1244.0 193.4 250.71149 39.90945 0.01167 0.00323 -32.9622619539 0.00476 0.00369 -0.01065 0.00313 14.82388 0.09421
9.0 34.0 1250.8 200.4 250.7115 39.90946 0.01354 0.00346 80.2943054096 -0.01277 0.00352 0.0045 0.00293 14.78625 0.10895
9.0 40.0 1250.2 200.4 250.71156 39.90948 0.03334 0.00785 -81.892857658 -0.03202 0.00796 -0.00931 0.00638 14.663 0.0334
