ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
33.0 1.0 1571.1 456.0 250.66136 39.8791 0.00784 0.00045 0.0344 -0.00259 0.00055 0.0074 0.00044 13.11178 0.02645
33.0 4.0 1577.1 453.8 250.66137 39.87884 0.00957 0.00041 0.0269 -0.00141 0.00052 0.00946 0.00041 12.80376 0.02545
33.0 5.0 1572.6 454.1 250.66135 39.87905 0.00674 0.0005 0.0431 -0.00264 0.0006 0.0062 0.00047 13.26143 0.02694
33.0 6.0 1576.3 455.0 250.66137 39.8788 0.00653 0.00043 0.0414 -0.00048 0.00054 0.00651 0.00043 12.97284 0.03106
33.0 7.0 1575.1 455.0 250.66138 39.87883 0.00689 0.00043 0.0366 -0.00244 0.00052 0.00644 0.00041 12.86428 0.02848
33.0 8.0 1571.3 448.5 250.66137 39.8788 0.00452 0.00073 0.0643 -0.00442 0.00074 0.00092 0.00057 13.27245 0.02723
33.0 10.0 1578.1 462.5 250.66116 39.8789 0.00359 0.00059 0.0682 -0.00339 0.00061 0.00119 0.00047 13.08655 0.0293
33.0 11.0 1577.6 459.0 250.66125 39.879 0.0103 0.00044 0.0264 -0.0033 0.00056 0.00976 0.00043 12.87628 0.02668
33.0 12.0 1570.1 454.1 250.66115 39.87897 0.00286 0.00044 0.0951 0.00024 0.00055 0.00285 0.00044 12.98065 0.03362
33.0 13.0 1579.6 457.2 250.66136 39.87883 0.01042 0.00063 0.0339 -0.00532 0.00075 0.00896 0.00058 13.28787 0.02428
33.0 15.0 1568.9 458.0 250.66119 39.87892 0.00692 0.00073 0.0402 -0.0069 0.00073 -0.0004 0.00056 13.26803 0.03078
33.0 16.0 1574.3 452.0 250.66128 39.87903 0.00694 0.00068 0.0385 -0.0068 0.00069 0.0014 0.00053 13.12575 0.02817
33.0 18.0 1576.1 446.2 250.66139 39.87885 0.00655 0.00051 0.0479 -0.00097 0.00063 0.00647 0.0005 12.91439 0.03001
33.0 19.0 1573.3 454.1 250.66119 39.87894 0.00712 0.00056 0.0399 -0.00495 0.00063 0.00512 0.00049 13.06711 0.03144
33.0 21.0 1571.9 457.2 250.66113 39.87893 0.00506 0.00053 0.0411 -0.00502 0.00053 0.00059 0.00041 12.81055 0.03595
33.0 23.0 1576.1 458.8 250.66135 39.87882 0.00992 0.00058 0.0322 -0.00582 0.0007 0.00803 0.0005 13.19627 0.04417
33.0 24.0 1574.8 455.0 250.66138 39.87881 0.01679 0.00086 0.019 -0.01664 0.00087 0.0022 0.00063 13.28397 0.0232
33.0 25.0 1575.6 450.5 250.66137 39.8788 0.01128 0.00062 0.0221 -0.01047 0.00064 0.00419 0.00047 13.19163 0.05974
33.0 27.0 1569.3 453.6 250.66134 39.87879 0.00704 0.00077 0.0491 -0.00589 0.00082 0.00385 0.00063 13.29225 0.03454
33.0 28.0 1576.3 454.1 250.66133 39.87884 0.0125 0.00079 0.024 -0.01247 0.00079 0.00085 0.0006 12.88878 0.02784
33.0 29.0 1572.3 449.5 250.66139 39.87882 0.00554 0.00047 0.0414 -0.00406 0.00052 0.00377 0.0004 12.57971 0.0299
33.0 30.0 1566.3 453.1 250.66135 39.87908 0.01942 0.00119 0.0255 -0.01708 0.00127 0.00925 0.00089 13.30171 0.03591
33.0 32.0 1571.1 459.0 250.66112 39.87894 0.00795 0.00053 0.0357 -0.00483 0.00062 0.00632 0.00047 12.80215 0.0428
33.0 33.0 1568.8 453.6 250.6614 39.87878 0.01518 0.00122 0.0344 -0.01301 0.0013 0.00783 0.00093 13.33091 0.01977
33.0 34.0 1570.1 448.2 250.66139 39.87888 0.00687 0.00159 0.1239 -0.00429 0.00188 0.00537 0.00138 12.63585 0.00465
33.0 35.0 1579.1 459.0 250.66136 39.87882 0.0141 0.0007 0.0243 -0.01027 0.00081 0.00965 0.00056 13.19407 0.07716
33.0 36.0 1575.6 453.1 250.66125 39.87895 0.0289 0.00108 0.0135 -0.02871 0.00108 0.00326 0.00077 13.10658 0.03188
33.0 38.0 1566.3 453.8 250.6614 39.87911 0.06693 0.0019 0.0097 -0.06693 0.0019 -0.00078 0.0013 13.06422 0.00679
33.0 39.0 1571.3 453.3 250.66137 39.87876 0.00934 0.00084 0.0342 -0.00899 0.00085 0.00251 0.00062 13.20478 0.06538
33.0 40.0 1578.9 458.0 250.66143 39.87901 0.01015 0.00178 0.0597 -0.01013 0.00179 -0.00068 0.00121 12.85087 0.00735
