ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
34.0 0.0 545.6 1226.1 250.81938 39.78813 0.01178 0.00153 4.824304635 -0.01173 0.00372839107391 0.00115 0.00393955581253 15.13349 0.03636
34.0 1.0 543.1 1230.1 250.81957 39.78815 0.00983 0.00143 0.0918 -0.00976 0.00143 0.00119 0.00181 15.16653 0.03696
34.0 2.0 542.1 1220.8 250.81943 39.78804 0.00877 0.00231 0.1315 -0.00619 0.00198 0.00622 0.00259 15.11584 0.03636
34.0 3.0 544.6 1225.8 250.81969 39.78789 0.01028 0.0015 0.0905 -0.01009 0.00148 0.002 0.00187 15.13604 0.03727
34.0 4.0 548.6 1227.6 250.81966 39.78794 0.01328 0.00173 0.0812 -0.01275 0.00169 0.00371 0.00219 15.13313 0.03415
34.0 5.0 544.6 1227.8 250.81954 39.78815 0.0124 0.00151 0.0689 -0.01088 0.00142 0.00596 0.00179 15.1668 0.03673
34.0 6.0 548.6 1229.1 250.81963 39.78789 0.01081 0.00155 0.0896 -0.01058 0.00153 0.00221 0.00195 15.11836 0.044
34.0 7.0 546.9 1228.8 250.81965 39.78791 0.01383 0.00169 0.0762 -0.01303 0.00162 0.00465 0.00216 15.13602 0.03927
34.0 8.0 544.1 1223.8 250.81976 39.78793 0.00907 0.0019 0.1347 -0.00905 0.0019 0.00061 0.00245 15.13679 0.03747
34.0 9.0 548.9 1229.1 250.81948 39.78824 0.0122 0.00169 0.0886 -0.01195 0.00167 -0.00246 0.00218 15.14206 0.03556
34.0 10.0 547.1 1233.1 250.81945 39.78803 0.01123 0.00177 0.1016 -0.01118 0.00176 -0.001 0.00228 15.11179 0.03925
34.0 12.0 542.4 1228.1 250.81928 39.78823 0.00619 0.00151 0.1544 -0.00614 0.0015 -0.00076 0.00192 15.128 0.0476
34.0 13.0 550.6 1231.3 250.81969 39.78789 0.01382 0.00229 0.0986 -0.01225 0.00211 0.00641 0.00287 15.12588 0.04131
34.0 17.0 551.1 1228.6 250.81961 39.7879 0.0095 0.00173 0.1121 -0.00903 0.00167 0.00294 0.00217 15.13204 0.04482
34.0 18.0 546.1 1216.8 250.81967 39.78793 0.0092 0.00177 0.1224 -0.00919 0.00177 -0.00028 0.00225 15.11048 0.03987
34.0 19.0 545.1 1228.1 250.81949 39.78802 0.01397 0.002 0.0959 -0.01388 0.00199 0.00162 0.00269 15.11964 0.04584
34.0 21.0 540.9 1227.3 250.81951 39.78807 0.01134 0.00196 0.1159 -0.01129 0.00196 -0.00103 0.00263 15.12008 0.0536
34.0 23.0 547.9 1232.6 250.81962 39.78798 0.01637 0.00278 0.1011 -0.01517 0.00266 0.00617 0.00341 15.17177 0.07094
34.0 24.0 543.6 1225.8 250.81974 39.78783 0.01571 0.00285 0.1237 -0.01571 0.00285 -0.00028 0.00389 15.11823 0.04022
34.0 27.0 541.6 1227.8 250.81984 39.78787 0.0148 0.00238 0.1096 -0.0147 0.00236 0.00167 0.00325 15.10628 0.05418
34.0 29.0 542.1 1220.8 250.81972 39.78787 0.0188 0.00329 0.0832 -0.01228 0.0026 0.01423 0.00372 15.07306 0.04263
34.0 31.0 545.6 1224.8 250.81962 39.78825 0.0156 0.00536 0.2063 -0.01413 0.00501 -0.00662 0.00671 15.03726 0.03163
34.0 32.0 542.6 1232.6 250.81951 39.78804 0.01494 0.00274 0.1093 -0.01328 0.00253 -0.00685 0.00344 15.04746 0.067
34.0 37.0 545.1 1227.6 250.81975 39.78785 0.01939 0.0037 0.1415 -0.01938 0.0037 -0.00016 0.00549 15.06925 0.04323
34.0 39.0 540.4 1223.1 250.81977 39.78795 0.02886 0.00519 0.0885 -0.01993 0.00408 0.02087 0.00604 15.08117 0.11086
34.0 40.0 551.1 1234.1 250.81993 39.78819 0.03498 0.00976 0.1601 -0.02965 0.00871 0.01856 0.01204 15.03162 0.04645
