ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
41.0 0.0 807.0 1600.7 250.77945 39.74393 0.07246 0.01037 4.72117223188 0.06962 0.0107612313422 0.02011 0.012539732852 16.89735 0.12904
41.0 1.0 805.8 1603.4 250.77956 39.74405 0.05663 0.009 0.0878 0.05552 0.00895 0.01112 0.00998 17.03842 0.14897
41.0 3.0 806.0 1600.2 250.77985 39.74362 0.05218 0.0094 0.0972 0.05209 0.00939 0.00303 0.01015 16.97182 0.1437
41.0 4.0 811.0 1601.4 250.77987 39.74363 0.06764 0.01198 0.0983 0.06725 0.01196 0.00733 0.01332 16.98818 0.13196
41.0 12.0 804.8 1601.9 250.77937 39.74405 0.05907 0.0096 0.093 0.05887 0.00959 0.00482 0.01099 16.90231 0.17783
41.0 13.0 813.0 1605.2 250.7799 39.7436 0.05624 0.01621 0.1712 0.05619 0.0162 -0.00236 0.01926 16.65152 0.14055
41.0 15.0 799.3 1602.7 250.77947 39.74392 0.07107 0.0184 0.1342 0.07079 0.01839 0.0063 0.01907 16.48421 0.15564
41.0 17.0 813.5 1601.9 250.77988 39.74361 0.0747 0.01285 0.0894 0.0735 0.01283 0.01334 0.01337 16.85502 0.15954
41.0 18.0 807.8 1591.9 250.77986 39.74364 0.03723 0.01148 0.1583 0.03649 0.01146 -0.00741 0.0118 16.86805 0.14165
41.0 19.0 807.8 1601.4 250.77949 39.74391 0.07744 0.0157 0.112 0.07664 0.01566 0.01115 0.01738 16.80769 0.16408
41.0 21.0 802.0 1601.9 250.77953 39.7439 0.10093 0.01658 0.0853 0.1009 0.01658 0.00264 0.01721 16.79981 0.1911
41.0 23.0 810.5 1606.2 250.77979 39.74373 0.0868 0.02142 0.1418 0.08631 0.02138 -0.00914 0.02465 16.2971 0.17043
41.0 24.0 805.2 1600.2 250.77988 39.74356 0.06556 0.02394 0.2236 0.06545 0.02392 -0.00375 0.02933 16.53338 0.12618
41.0 26.0 804.5 1605.4 250.77949 39.74392 0.07056 0.0142 0.1124 0.06808 0.01406 0.01857 0.01599 16.85285 0.12247
