ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
31.0 0.0 236.5 1860.3 250.86794 39.71299 0.00442 0.00053 -5.35715538447 0.00435 0.00343953485227 -0.00082 0.00347959767789 12.87889 0.02797
31.0 3.0 239.0 1871.8 250.86797 39.71308 0.00163 0.0006 36.4229270365 0.00048 0.00043 0.00156 0.00061 12.85387 0.02927
31.0 8.0 243.2 1872.8 250.86794 39.71301 0.00189 0.0006 56.2358075921 -0.00072 0.00043 0.00175 0.00062 12.86778 0.02668
31.0 13.0 235.8 1872.3 250.86787 39.71311 0.00158 0.0005 -80.4146265466 -0.0015 0.00047 -0.00052 0.00068 12.86993 0.02725
31.0 14.0 229.6 1866.6 250.8679 39.71295 0.00421 0.00061 -22.4026497896 0.00299 0.00048 -0.00297 0.00071 12.96407 0.03053
31.0 16.0 236.3 1868.1 250.86791 39.71286 0.00244 0.00042 0.916732472209 0.00244 0.00042 8e-05 0.00059 12.86622 0.03359
31.0 26.0 237.2 1862.8 250.86784 39.71294 0.0059 0.00069 -11.2758094082 0.00545 0.0006 -0.00226 0.00107 12.89096 0.03178
31.0 31.0 232.6 1865.8 250.86793 39.71301 0.00428 0.0006 -32.1142844171 0.00186 0.00043 -0.00385 0.00064 12.88326 0.03597
31.0 32.0 240.0 1864.6 250.86794 39.71276 0.00421 0.00136 -6.94424847699 0.00408 0.00132 -0.00101 0.00187 12.93448 0.00596
31.0 38.0 229.0 1866.1 250.86763 39.71292 0.00909 0.00202 -44.0661840235 0.0003 0.00113 -0.00908 0.00202 12.90462 0.00613
31.0 39.0 236.3 1872.3 250.86796 39.71307 0.0029 0.00061 -71.1441694214 -0.0023 0.0005 -0.00177 0.00076 12.90815 0.04283
