ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
2.0 0.0 813.9 601.8 238.41142 12.99973 0.01976 0.00679 -89.1178554546 -0.01975 0.00759368816847 -0.00061 0.00725590104673 16.39641 0.03146
2.0 1.0 818.6 607.3 238.41138 12.99969 0.02442 0.00621 74.3871105418 -0.02089 0.00624 0.01266 0.0061 16.36401 0.0436
2.0 3.0 817.1 609.2 238.41136 12.99962 0.01743 0.00795 71.0926032198 -0.01377 0.00766 0.01069 0.00841 16.38196 0.05137
2.0 4.0 815.9 594.1 238.41152 12.9997 0.02175 0.00536 83.542976108 -0.0212 0.00537 0.00486 0.00523 16.37095 0.05082
2.0 6.0 819.9 604.8 238.41137 12.99973 0.01421 0.00642 86.8661313198 -0.01412 0.00643 0.00155 0.00577 16.30956 0.02952
2.0 7.0 818.1 601.2 238.41139 12.99967 0.03094 0.00526 82.6720802594 -0.02993 0.00528 0.00782 0.00499 16.32006 0.02834
2.0 10.0 815.6 598.8 238.41137 12.99965 0.01952 0.00682 62.9795208408 -0.01146 0.00698 0.0158 0.00673 16.34245 0.05036
2.0 15.0 819.4 599.8 238.41133 12.99966 0.03787 0.00609 80.7469420678 -0.03592 0.00611 0.01202 0.00599 16.33195 0.04889
2.0 20.0 822.4 607.3 238.41134 12.99971 0.01657 0.00403 69.9065805839 -0.01266 0.00397 0.01069 0.00412 16.39718 0.04475
2.0 21.0 822.1 610.8 238.4115 12.99956 0.07227 0.01143 31.7304026943 0.03228 0.01067 0.06466 0.01161 16.33127 0.06203
2.0 26.0 814.6 601.1 238.41145 12.99961 0.03703 0.01053 78.1056066322 -0.03388 0.01059 0.01493 0.0102 16.36571 0.04748
2.0 35.0 820.6 606.8 238.41156 12.99983 0.05612 0.01885 56.9863823037 -0.02281 0.01725 0.05128 0.01916 16.3473 0.0767
2.0 37.0 815.9 606.6 238.41163 13.00001 0.0356 0.01385 84.4940860479 -0.03494 0.0138 0.0068 0.01522 16.37408 0.20155
