ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
27.0 0.0 1333.4 1733.2 238.34845 12.86571 0.10506 0.03128 81.1823899921 -0.10012 0.0320110746461 0.03183 0.0253193226608 18.08938 0.1318
27.0 2.0 1337.9 1729.7 238.34839 12.86564 0.11196 0.03086 86.7057031371 -0.11122 0.03095 0.01284 0.02323 18.08545 0.1265
27.0 4.0 1338.4 1724.2 238.34885 12.86533 0.04956 0.02416 86.4994383309 -0.04919 0.02423 0.00605 0.01909 18.6812 0.30224
27.0 5.0 1346.8 1735.2 238.34848 12.86571 0.07173 0.02013 75.5788627557 -0.06283 0.02095 0.0346 0.01715 18.55834 0.23808
27.0 6.0 1343.3 1734.8 238.34846 12.86574 0.16369 0.02781 -84.8264015691 -0.16103 0.02801 -0.02941 0.02111 18.55193 0.1616
27.0 7.0 1338.1 1732.8 238.34846 12.86575 0.09109 0.02231 84.6888916983 -0.08953 0.02246 0.01679 0.01742 18.52137 0.1542
27.0 9.0 1342.8 1735.8 238.34844 12.86571 0.09244 0.01994 89.0261822074 -0.09238 0.01995 0.00314 0.01509 18.35254 0.12229
27.0 10.0 1336.9 1729.2 238.34847 12.86575 0.12518 0.03288 -88.4188469446 -0.12499 0.03291 -0.00691 0.02107 17.84204 0.17719
27.0 11.0 1342.9 1728.2 238.34844 12.8658 0.13493 0.0236 -88.1724750927 -0.13465 0.02361 -0.00861 0.0209 18.14189 0.13324
27.0 13.0 1341.1 1735.2 238.3484 12.8657 0.21151 0.029 -89.6507062041 -0.21149 0.029 -0.00256 0.02792 18.45752 0.29617
27.0 14.0 1339.6 1733.8 238.34861 12.86585 0.135 0.03226 88.3558215871 -0.13478 0.03228 0.00774 0.02661 18.85306 0.43106
27.0 15.0 1343.6 1729.2 238.34846 12.86575 0.11285 0.02565 89.4043343522 -0.11283 0.02565 0.00235 0.0245 18.57098 0.27046
27.0 19.0 1341.8 1736.2 238.34787 12.86522 0.10664 0.03096 65.546371763 -0.07009 0.03359 0.08037 0.02881 18.63147 0.2939
