ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
39.0 1.0 304.3 1475.8 238.47394 12.89701 0.00372 0.00128 0.1304 -0.00151 0.00088 -0.0034 0.00134 14.14308 0.01998
39.0 2.0 303.3 1474.2 238.47398 12.89704 0.00591 0.0012 0.0837 -0.0029 0.00088 0.00515 0.00128 14.26582 0.01674
39.0 4.0 300.2 1462.3 238.47409 12.89707 0.0035 0.00135 0.1772 -0.00219 0.00101 -0.00273 0.00153 14.1354 0.02925
39.0 6.0 308.6 1474.8 238.47396 12.89703 0.00336 0.00129 0.1271 0.00023 0.00085 0.00335 0.00129 14.1317 0.02663
39.0 7.0 300.8 1474.5 238.47406 12.8971 0.00482 0.0015 0.1425 -0.00306 0.00108 -0.00373 0.00172 14.12535 0.02766
39.0 10.0 300.3 1468.5 238.47397 12.89704 0.00344 0.00103 0.1856 -0.00305 0.00092 -0.00159 0.00136 14.09798 0.01757
39.0 12.0 298.2 1470.8 238.47394 12.89702 0.00634 0.00126 0.0997 -0.00449 0.00097 0.00447 0.00149 14.13181 0.03424
39.0 15.0 299.2 1466.1 238.47393 12.89703 0.00493 0.00143 0.1547 -0.00377 0.00118 -0.00317 0.00173 14.26397 0.0201
39.0 16.0 298.2 1469.5 238.47393 12.89704 0.00563 0.00116 0.1484 -0.00538 0.00109 0.00168 0.00172 14.1463 0.02771
39.0 19.0 303.8 1476.2 238.47408 12.8972 0.00406 0.00109 0.2202 -0.00406 0.00109 -0.00011 0.00179 14.14663 0.0308
39.0 21.0 307.6 1479.8 238.47385 12.89711 0.00617 0.00223 0.1882 0.00453 0.00156 -0.00419 0.00281 14.28141 0.02166
39.0 22.0 294.6 1472.0 238.47396 12.89725 0.00727 0.00215 0.091 -0.00124 0.00129 0.00716 0.00217 14.25981 0.02001
39.0 23.0 307.1 1480.2 238.47385 12.89711 0.01371 0.00163 0.0445 -0.00612 0.00105 0.01227 0.00175 14.11106 0.04507
39.0 24.0 292.8 1470.0 238.47398 12.8972 0.00667 0.00186 0.1083 -0.00333 0.00119 0.00579 0.00203 14.10477 0.04435
39.0 25.0 297.8 1469.0 238.47387 12.89708 0.00914 0.00233 0.0767 -0.00101 0.00139 0.00908 0.00234 14.27594 0.01666
39.0 26.0 308.1 1478.5 238.47377 12.89715 0.00521 0.00196 0.1287 0.00184 0.00121 0.00487 0.00205 14.28506 0.02116
39.0 28.0 297.8 1473.8 238.47384 12.89707 0.0078 0.00229 0.1008 -0.00283 0.00141 0.00727 0.0024 14.25862 0.0255
39.0 29.0 307.3 1479.5 238.47383 12.89754 0.00669 0.0022 0.0952 -0.00096 0.00125 -0.00663 0.00222 14.29598 0.02425
39.0 31.0 303.3 1475.8 238.47394 12.89749 0.0073 0.00213 0.0895 0.00149 0.00126 -0.00715 0.00216 14.14051 0.0355
39.0 34.0 302.6 1473.2 238.47406 12.89723 0.01361 0.00245 0.0535 -0.00022 0.00146 0.01361 0.00245 14.0998 0.05437
39.0 35.0 293.6 1468.0 238.47374 12.89747 0.02158 0.00516 0.0832 0.0082 0.00318 -0.01997 0.00542 14.25855 0.02812
39.0 41.0 310.6 1476.8 238.47399 12.89759 0.01486 0.00237 0.1358 0.01478 0.00234 -0.00155 0.00405 14.1802 0.03906
39.0 42.0 302.8 1473.2 238.47366 12.8972 0.01078 0.00413 0.1096 -0.00157 0.00231 -0.01066 0.00417 14.11959 0.05496
