ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
47.0 0.0 1905.9 418.6 100.23687 68.04899 0.07313 0.00712 1.25477757134 0.07312 0.00789014575277 0.00114 0.00466904701197 15.93217 0.04752
47.0 1.0 1905.1 412.6 100.23655 68.04937 0.05256 0.0064 0.0306 0.05247 0.0064 -0.00308 0.0032 15.95511 0.04767
47.0 2.0 1912.3 418.1 100.23685 68.04917 0.06383 0.00741 0.0278 0.06383 0.00741 -6e-05 0.00355 15.92781 0.05442
47.0 3.0 1909.3 415.1 100.2366 68.04936 0.06381 0.01145 0.043 0.06369 0.01147 0.00399 0.00546 15.88591 0.07153
47.0 5.0 1906.9 415.6 100.23651 68.0494 0.03455 0.0121 0.0764 0.03442 0.01213 -0.00294 0.00519 15.80572 0.08931
47.0 7.0 1905.4 420.6 100.23643 68.04934 0.04252 0.01409 0.0764 0.04176 0.0143 -0.00802 0.00602 15.80965 0.08094
47.0 8.0 1911.8 420.6 100.23702 68.04899 0.07708 0.00839 0.026 0.07697 0.0084 -0.00411 0.00398 15.83643 0.0533
47.0 13.0 1907.9 426.1 100.23693 68.04907 0.08636 0.0088 0.0232 0.08611 0.00882 -0.00652 0.00396 15.88887 0.06432
47.0 14.0 1901.4 408.6 100.23657 68.04934 0.10699 0.01608 0.0358 0.10699 0.01608 9e-05 0.00766 15.93242 0.30873
47.0 16.0 1908.8 415.1 100.23653 68.04936 0.06554 0.01912 0.0681 0.06553 0.01912 -0.00118 0.00892 15.93266 0.28678
