ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
31.0 0.0 113.9 785.9 100.80335 68.00731 0.01136 0.00305 -26.951934683 0.00669 0.00381937167607 -0.00918 0.00491553659329 15.25053 0.03051
31.0 1.0 120.6 786.9 100.80358 68.00714 0.00645 0.00242 14.0661138705 0.00569 0.00187 0.00304 0.00377 15.26152 0.03534
31.0 4.0 110.1 781.8 100.80328 68.00732 0.02597 0.00833 -39.7919188718 0.00469 0.0033 -0.02554 0.00844 15.15626 0.16325
31.0 6.0 116.3 790.4 100.80423 68.0068 0.01479 0.00334 -17.2001930098 0.0122 0.00168 -0.00835 0.00538 15.12943 0.04954
31.0 9.0 109.1 788.1 100.80324 68.00733 0.01001 0.00301 14.4557251712 0.00876 0.00225 0.00484 0.0047 15.28902 0.04439
31.0 10.0 117.3 784.6 100.80332 68.00728 0.0182 0.00849 -27.3931121852 0.0105 0.00425 -0.01487 0.00995 15.14546 0.14959
31.0 11.0 113.9 782.9 100.80335 68.00731 0.00994 0.00347 18.4664297371 0.00795 0.00231 0.00598 0.0049 15.25659 0.04923
31.0 14.0 113.4 788.9 100.80321 68.00729 0.01048 0.00242 -21.6176976103 0.00764 0.00155 -0.00718 0.00313 15.13354 0.0451
31.0 17.0 111.6 781.8 100.80373 68.00706 0.01618 0.00651 -29.1234447265 0.00852 0.00312 -0.01376 0.00741 15.19241 0.07083
31.0 19.0 121.4 788.9 100.8031 68.00729 0.00676 0.00256 -10.7429586587 0.00629 0.00219 -0.00248 0.00425 14.98243 0.05041
