ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
60.0 0.0 113.8 784.6 100.80461 68.00721 0.01002 0.00212 9.54547686688 0.00917 0.00380131556175 0.00403 0.00493 15.24497 0.03039
60.0 1.0 113.9 785.9 100.80335 68.00731 0.01136 0.00305 0.111 0.00669 0.00174 -0.00918 0.00355 15.25053 0.03051
60.0 2.0 120.6 786.9 100.80358 68.00714 0.00645 0.00242 0.2664 0.00569 0.00187 0.00304 0.00377 15.26152 0.03534
60.0 4.0 116.3 790.4 100.80423 68.0068 0.01479 0.00334 0.1535 0.0122 0.00168 -0.00835 0.00538 15.12943 0.04954
60.0 6.0 110.6 791.9 100.80482 68.00686 0.01516 0.00404 0.1379 0.011 0.00237 -0.01043 0.00531 15.20374 0.03927
60.0 9.0 113.4 788.9 100.80321 68.00729 0.01048 0.00242 0.1198 0.00764 0.00155 -0.00718 0.00313 15.13354 0.0451
60.0 10.0 109.1 788.1 100.80324 68.00733 0.01001 0.00301 0.2126 0.00876 0.00225 0.00484 0.0047 15.28902 0.04439
60.0 11.0 113.9 782.9 100.80335 68.00731 0.00994 0.00347 0.2088 0.00795 0.00231 0.00598 0.0049 15.25659 0.04923
60.0 13.0 115.6 792.1 100.80496 68.00723 0.00756 0.0026 0.2786 0.00707 0.00221 -0.00268 0.00443 15.30187 0.04176
60.0 14.0 110.1 781.8 100.80328 68.00732 0.02597 0.00833 0.069 0.00469 0.0033 -0.02554 0.00844 15.15626 0.16325
60.0 20.0 120.9 784.9 100.80385 68.00722 0.03629 0.00452 0.1299 -0.0358 0.0043 -0.00594 0.00953 15.27777 0.1996
