ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
2.0 0.0 1403.1 557.6 278.71188 32.75368 0.03693 0.00924 50.6150916219 -0.00719 0.0125974957829 0.03622 0.00971442226795 16.47952 0.04645
2.0 1.0 1403.8 558.6 278.71217 32.75343 0.0365 0.01195 42.7770289845 0.00283 0.01548 0.03639 0.01192 16.84272 0.16191
2.0 6.0 1397.1 543.8 278.71225 32.7534 0.0314 0.01335 18.6898832772 0.02495 0.01439 0.01906 0.01136 17.4482 0.44812
2.0 8.0 1405.6 561.8 278.71217 32.75335 0.01604 0.00661 41.1956654699 0.00212 0.00863 0.0159 0.00656 16.57018 0.04489
2.0 18.0 1404.1 550.8 278.71218 32.7534 0.03075 0.01422 45.6991137396 -0.00075 0.01913 0.03074 0.01421 16.34181 0.07985
2.0 27.0 1400.3 554.6 278.71214 32.75345 0.03051 0.01455 82.6720802594 -0.02952 0.01468 0.00772 0.01233 17.09802 0.25266
2.0 33.0 1408.6 556.6 278.71214 32.75343 0.01822 0.00757 40.5424935835 0.00282 0.01017 0.018 0.00749 16.49773 0.05002
2.0 34.0 1409.9 558.1 278.71226 32.7534 0.03141 0.0083 5.82698077648 0.03076 0.00838 0.00635 0.00617 16.53489 0.0543
2.0 35.0 1394.1 554.3 278.7118 32.75382 0.06783 0.0179 43.8599192173 0.00269 0.02155 0.06778 0.01789 16.42084 0.08458
2.0 38.0 1400.6 555.6 278.71208 32.75347 0.05317 0.02471 -74.604834504 -0.04568 0.02629 -0.02722 0.01959 16.2846 0.07371
2.0 52.0 1405.8 559.1 278.71216 32.7534 0.02962 0.00892 29.4614898256 0.01529 0.01092 0.02537 0.00807 16.49336 0.08791
2.0 55.0 1399.6 553.1 278.7124 32.75319 0.09122 0.03271 47.9393787186 -0.00934 0.04569 0.09074 0.03254 16.17054 0.12675
