ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
84.0 3.0 124.1 1614.5 278.89232 32.62829 0.02565 0.00978 0.1525 -0.01417 0.00585 0.02138 0.01108 15.35767 0.04836
84.0 7.0 122.1 1619.6 278.89191 32.6287 0.03465 0.00694 0.0468 0.0025 0.00321 0.03456 0.00695 15.57561 0.02325
84.0 9.0 116.8 1612.6 278.89231 32.62828 0.04394 0.01173 0.0715 0.00169 0.00628 0.04391 0.01173 15.46137 0.095
84.0 11.0 118.1 1609.6 278.89222 32.62832 0.02587 0.0093 0.1009 -0.00627 0.00483 0.0251 0.00951 15.48718 0.08899
84.0 12.0 115.8 1618.2 278.89231 32.62829 0.03789 0.01179 0.0976 0.0124 0.00657 0.03581 0.01227 15.60449 0.16024
84.0 19.0 123.6 1613.8 278.89228 32.62829 0.02396 0.00616 0.0662 -6e-05 0.00317 0.02396 0.00616 15.46459 0.03311
84.0 27.0 117.1 1606.6 278.89229 32.62826 0.03557 0.01017 0.095 -0.01461 0.00556 0.03243 0.01087 15.62417 0.02986
84.0 28.0 118.6 1615.1 278.89229 32.6283 0.03995 0.011 0.074 -0.00239 0.00589 0.03988 0.01102 15.56364 0.03983
84.0 30.0 124.3 1610.8 278.89232 32.6283 0.04038 0.01536 0.0938 0.00295 0.00751 0.04027 0.01539 15.9926 0.34699
84.0 32.0 120.0 1605.8 278.89221 32.62832 0.03838 0.00806 0.0553 -0.00103 0.00424 0.03836 0.00806 15.60578 0.06224
84.0 33.0 123.3 1615.1 278.89228 32.62832 0.02568 0.00696 0.0719 -0.00447 0.00354 0.02529 0.00704 15.54364 0.06055
84.0 34.0 120.1 1614.3 278.89226 32.6283 0.04297 0.01293 0.0769 0.00186 0.00659 0.04293 0.01294 15.91494 0.33368
84.0 38.0 117.8 1616.3 278.89224 32.62829 0.03746 0.01133 0.074 0.00339 0.00547 0.03731 0.01137 15.58524 0.04784
84.0 47.0 120.4 1619.5 278.89187 32.62864 0.08451 0.02089 0.0508 0.0052 0.0085 0.08435 0.02092 15.54427 0.0553
