ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
29.0 0.0 591.4 1627.7 278.82564 32.6272 0.02531 0.00359 45.1089672106 -9e-05 0.00440454310911 0.02531 0.00494450199717 15.35334 0.02288
29.0 1.0 591.9 1628.7 278.82575 32.62716 0.027 0.00598 37.4771693795 0.00701 0.00507 0.02607 0.00604 15.07078 0.03477
29.0 2.0 587.9 1624.7 278.82573 32.62717 0.02493 0.00636 46.249153223 -0.00109 0.00538 0.02491 0.00636 15.13257 0.07502
29.0 3.0 596.9 1626.9 278.82571 32.62714 0.01331 0.00607 35.6265157012 0.00428 0.00513 0.01261 0.00617 15.07913 0.0378
29.0 4.0 589.1 1624.7 278.82573 32.62717 0.0321 0.00707 49.2743703813 -0.00477 0.00587 0.03174 0.0071 15.22605 0.10241
29.0 5.0 589.9 1624.9 278.82573 32.62716 0.01953 0.00656 55.9149512268 -0.00726 0.00561 0.01813 0.0067 15.15519 0.07295
29.0 6.0 591.6 1618.7 278.82569 32.62721 0.02444 0.00526 46.0428884167 -0.00089 0.00425 0.02443 0.00526 15.17658 0.06808
29.0 7.0 596.1 1625.7 278.8257 32.62721 0.02056 0.00773 44.478713636 0.00037 0.00646 0.02056 0.00773 15.272 0.10429
29.0 9.0 586.6 1622.9 278.82573 32.62718 0.03303 0.00628 61.2148108318 -0.01771 0.00518 0.02788 0.00667 15.30563 0.1313
29.0 11.0 588.9 1630.6 278.82575 32.62715 0.02927 0.007 43.06923746 0.00197 0.00578 0.0292 0.00701 15.25922 0.11977
29.0 13.0 587.4 1625.6 278.82567 32.62714 0.01676 0.00833 60.5158023217 -0.00864 0.00704 0.01436 0.00875 15.38773 0.03486
29.0 15.0 595.6 1623.4 278.82562 32.6272 0.02904 0.00703 23.8522330113 0.01954 0.00643 0.02148 0.00749 15.35887 0.023
29.0 16.0 588.9 1621.9 278.82575 32.62716 0.02197 0.00648 49.7098183056 -0.00359 0.00537 0.02167 0.00651 15.14859 0.05472
29.0 17.0 594.1 1623.7 278.8257 32.62716 0.02239 0.00569 39.0757216279 0.0046 0.00481 0.02192 0.00572 15.11594 0.04716
29.0 18.0 594.4 1621.9 278.82572 32.62719 0.02095 0.00607 11.4591559026 0.0193 0.0059 0.00816 0.00693 15.37917 0.037
29.0 19.0 597.1 1622.7 278.82573 32.62714 0.0226 0.00765 27.7598051741 0.01279 0.00661 0.01863 0.00809 15.53793 0.24153
29.0 21.0 594.9 1632.2 278.82561 32.6272 0.0186 0.0036 40.9091865723 0.00265 0.00286 0.01841 0.00361 15.35598 0.02069
29.0 24.0 586.9 1622.7 278.82575 32.62712 0.02452 0.00744 45.7277616294 -0.00062 0.0055 0.02451 0.00745 15.11984 0.05089
29.0 26.0 592.6 1626.2 278.82573 32.62717 0.02372 0.0067 48.6154689169 -0.00299 0.00554 0.02353 0.00671 15.39773 0.03486
29.0 29.0 590.1 1617.7 278.82569 32.62715 0.02243 0.00607 38.3308764943 0.00518 0.00501 0.02183 0.00612 15.42694 0.02614
29.0 32.0 593.1 1625.7 278.82569 32.6272 0.02135 0.00674 25.7372641573 0.0133 0.00589 0.0167 0.00723 15.49109 0.23799
29.0 35.0 587.6 1627.9 278.82559 32.6272 0.02134 0.00708 44.7594629556 0.00018 0.00582 0.02134 0.00708 15.36005 0.04292
29.0 36.0 590.9 1628.2 278.82572 32.62717 0.02168 0.00588 37.5917609385 0.00555 0.00479 0.02096 0.00595 15.38295 0.04101
29.0 42.0 596.4 1623.2 278.82558 32.62722 0.05206 0.01185 18.3632973339 0.04172 0.0113 0.03113 0.01276 15.33335 0.05621
29.0 43.0 587.4 1625.6 278.82571 32.62718 0.02321 0.00792 43.2640431103 0.00141 0.00651 0.02317 0.00793 15.29098 0.17722
29.0 45.0 594.4 1630.7 278.82557 32.62714 0.01886 0.00854 36.5432481734 0.00549 0.00693 0.01805 0.00867 15.36698 0.05312
29.0 47.0 595.6 1629.7 278.82547 32.62719 0.04546 0.01855 14.6104237758 0.03967 0.01711 0.0222 0.02255 15.3372 0.04429
