ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
92.0 0.0 591.9 1628.7 278.82575 32.62716 0.027 0.00598 5.44882863169 0.00701 0.00610449834139 0.02607 0.00693120480148 15.07078 0.03477
92.0 1.0 592.6 1626.9 278.8257 32.6272 0.01996 0.00278 0.0586 0.00145 0.00234 0.01991 0.00278 15.35098 0.03119
92.0 2.0 593.6 1632.2 278.82571 32.62717 0.01736 0.00317 0.0761 -0.00032 0.00264 0.01736 0.00317 15.34152 0.02495
92.0 4.0 592.4 1628.7 278.82571 32.62717 0.02033 0.00342 0.0681 -0.00358 0.00274 0.02002 0.00344 15.47679 0.02365
92.0 5.0 591.4 1627.7 278.82564 32.6272 0.02531 0.00359 0.0553 -9e-05 0.0028 0.02531 0.00359 15.35334 0.02288
92.0 6.0 587.9 1624.7 278.82573 32.62717 0.02493 0.00636 0.108 -0.00109 0.00538 0.02491 0.00636 15.13257 0.07502
92.0 7.0 594.9 1632.2 278.82561 32.6272 0.0186 0.0036 0.0773 0.00265 0.00286 0.01841 0.00361 15.35598 0.02069
92.0 8.0 597.9 1629.7 278.82574 32.62715 0.01061 0.00301 0.1318 0.00611 0.00257 0.00868 0.0032 15.30041 0.02982
92.0 9.0 589.9 1624.9 278.82573 32.62716 0.01953 0.00656 0.1477 -0.00726 0.00561 0.01813 0.0067 15.15519 0.07295
92.0 10.0 597.6 1627.7 278.82571 32.62717 0.02265 0.00296 0.0558 0.00613 0.00249 0.02181 0.00299 15.24364 0.03558
92.0 11.0 591.6 1618.7 278.82569 32.62721 0.02444 0.00526 0.087 -0.00089 0.00425 0.02443 0.00526 15.17658 0.06808
92.0 12.0 588.9 1630.6 278.82575 32.62715 0.02927 0.007 0.0988 0.00197 0.00578 0.0292 0.00701 15.25922 0.11977
92.0 13.0 589.1 1624.7 278.82573 32.62717 0.0321 0.00707 0.0919 -0.00477 0.00587 0.03174 0.0071 15.22605 0.10241
92.0 14.0 596.1 1625.7 278.8257 32.62721 0.02056 0.00773 0.157 0.00037 0.00646 0.02056 0.00773 15.272 0.10429
92.0 15.0 594.1 1623.7 278.8257 32.62716 0.02239 0.00569 0.1083 0.0046 0.00481 0.02192 0.00572 15.11594 0.04716
92.0 16.0 594.4 1621.9 278.82572 32.62719 0.02095 0.00607 0.1618 0.0193 0.0059 0.00816 0.00693 15.37917 0.037
92.0 17.0 586.9 1622.7 278.82575 32.62712 0.02452 0.00744 0.1122 -0.00062 0.0055 0.02451 0.00745 15.11984 0.05089
92.0 18.0 588.9 1621.9 278.82575 32.62716 0.02197 0.00648 0.1229 -0.00359 0.00537 0.02167 0.00651 15.14859 0.05472
92.0 19.0 595.9 1626.7 278.82575 32.62713 0.02201 0.0033 0.0665 0.01005 0.00278 0.01959 0.00342 15.22801 0.03173
92.0 21.0 595.6 1623.4 278.82562 32.6272 0.02904 0.00703 0.1193 0.01954 0.00643 0.02148 0.00749 15.35887 0.023
92.0 24.0 594.1 1629.2 278.82573 32.62718 0.01686 0.0058 0.1415 -0.0031 0.00473 0.01657 0.00584 15.1494 0.04728
92.0 25.0 592.6 1626.2 278.82573 32.62717 0.02372 0.0067 0.1173 -0.00299 0.00554 0.02353 0.00671 15.39773 0.03486
92.0 26.0 586.6 1622.9 278.82573 32.62718 0.03303 0.00628 0.0855 -0.01771 0.00518 0.02788 0.00667 15.30563 0.1313
92.0 27.0 590.1 1617.7 278.82569 32.62715 0.02243 0.00607 0.1131 0.00518 0.00501 0.02183 0.00612 15.42694 0.02614
92.0 29.0 595.1 1631.2 278.82576 32.62716 0.02556 0.00457 0.0727 0.00712 0.00363 0.02455 0.00465 15.24946 0.04125
92.0 30.0 597.1 1622.7 278.82573 32.62714 0.0226 0.00765 0.1576 0.01279 0.00661 0.01863 0.00809 15.53793 0.24153
92.0 33.0 595.9 1627.7 278.82573 32.62716 0.01471 0.00369 0.1102 0.00627 0.0031 0.0133 0.00381 15.32757 0.05776
92.0 34.0 593.1 1625.7 278.82569 32.6272 0.02135 0.00674 0.1509 0.0133 0.00589 0.0167 0.00723 15.49109 0.23799
92.0 38.0 590.9 1628.2 278.82572 32.62717 0.02168 0.00588 0.1124 0.00555 0.00479 0.02096 0.00595 15.38295 0.04101
92.0 40.0 587.6 1627.9 278.82559 32.6272 0.02134 0.00708 0.1365 0.00018 0.00582 0.02134 0.00708 15.36005 0.04292
92.0 43.0 587.4 1625.6 278.82571 32.62718 0.02321 0.00792 0.1404 0.00141 0.00651 0.02317 0.00793 15.29098 0.17722
92.0 44.0 586.1 1621.4 278.82573 32.62716 0.02886 0.00712 0.1106 0.0131 0.0061 0.02572 0.00736 15.41319 0.03441
92.0 48.0 593.9 1628.7 278.82569 32.62714 0.02001 0.00355 0.0802 0.01054 0.00298 0.01701 0.00374 15.23058 0.05307
92.0 49.0 597.9 1629.7 278.82574 32.62716 0.02443 0.00428 0.0886 0.01765 0.00378 0.01689 0.00478 15.24802 0.05086
92.0 50.0 596.4 1623.2 278.82558 32.62722 0.05206 0.01185 0.1178 0.04172 0.0113 0.03113 0.01276 15.33335 0.05621
92.0 61.0 591.9 1624.7 278.82586 32.6273 0.01768 0.0027 0.0645 0.00238 0.00227 0.01752 0.0027 15.21822 0.01991
