ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
81.0 0.0 1850.2 756.3 278.64949 32.72984 0.04134 0.01112 3.91330174074 -0.04131 0.0116377360341 -0.00156 0.00657699779535 15.50049 0.05064
81.0 2.0 1852.0 759.6 278.64946 32.72983 0.02634 0.00584 0.0569 -0.02633 0.00584 0.00075 0.00299 15.66351 0.02748
81.0 7.0 1853.8 760.3 278.64909 32.7303 0.02698 0.00689 0.0647 -0.0268 0.00692 -0.00311 0.00342 15.66436 0.02442
81.0 15.0 1848.0 744.4 278.64938 32.7299 0.03189 0.01038 0.0979 -0.0303 0.01078 0.00995 0.00554 15.48682 0.06527
81.0 19.0 1855.5 754.9 278.64942 32.7298 0.04145 0.00684 0.0383 -0.04144 0.00684 0.00071 0.00317 15.59292 0.03408
81.0 24.0 1848.0 750.1 278.6494 32.72983 0.02875 0.01031 0.0965 -0.02864 0.01034 -0.00253 0.00549 15.55469 0.06749
81.0 25.0 1850.0 751.4 278.6494 32.72985 0.04034 0.01135 0.0763 -0.03993 0.01144 -0.00574 0.006 15.68058 0.043
81.0 33.0 1855.2 755.4 278.64944 32.72983 0.03374 0.00835 0.0529 -0.03362 0.00838 0.00286 0.00351 15.70294 0.06334
81.0 44.0 1842.8 747.4 278.6494 32.72982 0.04475 0.0124 0.0773 -0.04405 0.01255 0.0079 0.00666 15.69 0.04192
81.0 48.0 1852.2 757.3 278.64947 32.72978 0.05075 0.00801 0.034 -0.05051 0.00804 0.00491 0.00338 15.63526 0.0583
81.0 49.0 1857.5 757.3 278.64942 32.72983 0.0432 0.00871 0.0518 -0.04294 0.00874 0.00475 0.0044 15.57753 0.0552
81.0 52.0 1857.8 755.4 278.64926 32.72967 0.03113 0.0074 0.0575 -0.03112 0.00741 -0.00087 0.00357 15.6221 0.05351
81.0 55.0 1846.2 750.4 278.6497 32.72974 0.07897 0.02298 0.1151 -0.06607 0.02599 -0.04324 0.01352 15.60082 0.07893
81.0 56.0 1853.0 744.6 278.64885 32.73047 0.09564 0.02305 0.0605 -0.09561 0.02305 -0.00258 0.01157 15.54848 0.0887
