ObjectNo Epoch X-coord Y-coord RA Dec p error_p Theta q error_q u error_u mag error_mag
19.0 0.0 1229.4 1808.2 133.67786 20.01671 0.00394 0.00127 55.1414582034 -0.00137 0.00366938686976 0.0037 0.00362596194133 13.99067 0.02864
19.0 2.0 1232.4 1810.2 133.67826 20.01693 0.00337 0.00162 82.9356408452 -0.00327 0.00163 0.00082 0.00146 14.09995 0.02069
19.0 4.0 1237.4 1812.4 133.67827 20.017 0.00814 0.00198 46.6101166339 -0.00046 0.00215 0.00813 0.00198 14.10435 0.02343
19.0 5.0 1237.2 1809.4 133.67793 20.01705 0.00658 0.00126 54.3794243359 -0.00212 0.00136 0.00623 0.00125 14.09388 0.03127
19.0 7.0 1241.2 1807.2 133.6778 20.0166 0.0076 0.00214 88.8542948689 -0.0076 0.00214 0.0003 0.00196 14.09426 0.02959
19.0 8.0 1235.7 1817.2 133.67791 20.01669 0.00555 0.00173 65.1739491961 -0.0036 0.00184 0.00423 0.00164 14.0858 0.02971
19.0 10.0 1242.2 1814.2 133.67829 20.017 0.00394 0.00141 34.245687415 0.00144 0.00154 0.00367 0.00139 14.09773 0.02472
19.0 11.0 1237.5 1805.9 133.6778 20.01668 0.00528 0.00179 82.018908373 -0.00507 0.0018 0.00145 0.00164 14.0076 0.03161
19.0 12.0 1232.2 1811.2 133.67826 20.01695 0.00509 0.002 44.6104939289 7e-05 0.00217 0.00509 0.002 13.64888 0.0499
19.0 16.0 1237.2 1818.7 133.67828 20.01695 0.00494 0.00184 45.3839869523 -7e-05 0.00209 0.00494 0.00184 14.10076 0.02595
19.0 17.0 1239.0 1814.4 133.67783 20.01662 0.00379 0.00175 43.0291304143 0.00026 0.00198 0.00379 0.00175 14.0097 0.03641
19.0 19.0 1237.0 1816.4 133.6782 20.01691 0.00582 0.00202 44.0203473999 0.0002 0.00235 0.00581 0.00202 14.09579 0.02197
19.0 21.0 1237.2 1811.2 133.67781 20.01696 0.00517 0.00246 70.3878651318 -0.004 0.00258 0.00327 0.00227 13.62202 0.03376
19.0 22.0 1236.9 1813.9 133.67826 20.0169 0.00958 0.00165 56.4936385999 -0.00374 0.00184 0.00882 0.00162 13.63338 0.05426
19.0 23.0 1240.5 1814.4 133.67825 20.01694 0.00747 0.00172 42.5421162885 0.00064 0.00196 0.00744 0.00172 14.08553 0.02351
19.0 24.0 1234.2 1810.9 133.67826 20.01693 0.00374 0.00153 51.6464156531 -0.00086 0.0017 0.00364 0.00153 13.61096 0.03075
19.0 26.0 1235.7 1809.2 133.6782 20.01694 0.00479 0.00207 65.0937351048 -0.00309 0.00223 0.00366 0.00195 14.10055 0.02859
19.0 27.0 1241.0 1806.4 133.6779 20.01679 0.00652 0.00218 30.7048082411 0.00312 0.0024 0.00573 0.00211 14.09933 0.03354
19.0 28.0 1233.2 1809.9 133.67827 20.01694 0.00991 0.00388 57.662472502 -0.00424 0.00476 0.00896 0.00365 13.7694 0.1291
19.0 29.0 1238.2 1815.4 133.67823 20.01695 0.00876 0.00297 72.8573132288 -0.00724 0.0031 0.00494 0.00267 14.07339 0.02535
19.0 31.0 1235.2 1811.2 133.67826 20.01704 0.02531 0.00573 81.8298323006 -0.02429 0.00578 0.00712 0.00513 14.05685 0.02534
